,Attributes,Description
0,Latin Name,Chrysobalanus icaco
1,Common Name,"Coco Plum, Paradise Plum"
2,Family,Chrysobalanaceae
3,USDA hardiness,10-12
4,Known Hazards,None known
5,Habitats,Forests near the shore line[ 200 ]. Coastal shoreline and sandy thickets[ 307 ]. Usually found where the soil is moist or flooded[ 335 ].
6,Range,"S. America from Brazil, north to the Caribbean, Mexico and southern Florida. West tropical Africa - coastal areas from Senegal to Angola."
7,Edibility Rating,(4 of 5)
8,Other Uses,(3 of 5)
9,Weed Potential,Yes
10,Medicinal Rating,(2 of 5)
11,Care (info),"Tender,Moist Soil,Semi-shade,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Chrysobalanus icaco 1.jpg, https://pfaf.org/../Admin/PlantImages/Chrysobalanus icaco 2.jpg"
13,Summary,"Coco Plum or Chysobalanus icaco is a widely cultivated food plant commonly found near sea beaches and inland. It is a small evergreen tree or a shrub that grows up to 6 m tall. It has long, flexible branches, green, leathery leaves, and small greenish white flowers that form into erect clusters in the leave axils. It can also be grown as a hedge and it is propagated by seeds or woody stem cuttings. Medicinally, it is used internally against dysentery, dyspepsia, and diarrhoea and externally against various skin conditions. The purple or red, sweet fruit is consumed raw or cooked into jams and jellies. The seed can be eaten raw also or roasted. It yields edible oil. Both fruits and leaves, on the other hand, yield black dye."
14,Physical Characteristics,"Chrysobalanus icaco is an evergreen Tree growing to 6 m (19ft) by 8 m (26ft) at a slow rate. See above for USDA hardiness. It is hardy to UK zone 10. It is noted for attracting wildlife.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils and  can grow in very acid and saline soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil and can tolerate drought. The plant can tolerates strong winds but not maritime exposure."
15,Synonyms,Chrysobalanus atacorensis A.Chev. Chrysobalanus chariensis A.Chev. Chrysobalanus ellipticus Sol. ex
16,Plant Habitats,
17,Edible Parts,"Fruit: ,Seed: includes nuts, cereals, peas and beans."
18,Edible Uses,"Oil: Oil,Oil: "
19,Edible Uses Description,"portion: Fruit, Kernel, Seeds, Nut. Fruit - raw or cooked. A fairly sweet, white, spongy flesh[ 307 ]. They are stewed in sugar, dried like prunes or made into jams and jellies[ 301 ]. The ovoid fruit is 2 - 5cm long[ 200 ]. The purple or red-skinned fruits are considered to have a superior flavour to white forms[ 307 ]. Seed - raw or cooked[ 301 ]. A delicious flavour[ 200 ]. They are roasted and eaten[ 301 ]. When preserving the fruits, they are pierced right through the centre, including the seed. This allows the juice of the fruit to penetrate the seed and, after separation from the shell, the nut-like kernel is eaten[ 301 ]. An edible oil can be extracted from the seed[ 307 ]."
20,Medicinal Uses,"Antidiarrhoeal: Provides symptomatic relief for diarrhoea. Also see Astringent.,Astringent: Produces contraction in living tissue, reducing the flow of secretions and discharges of blood, mucus, diarrhoea etc.,Dysentery: Used in treating dysentery - an infection of the intestines that causes diarrhoea containing blood or mucus.,Skin: Plants used in miscellaneous treatments for the skin."
