,Attributes,Description,age
0,Latin Name,Sapindus mukorossi,
1,Common Name,"Chinese Soapberry, Soap Berry, Chinese Soapberry, Soapnut Tree",
2,Family,Sapindaceae,
3,USDA hardiness,8-12,
4,Known Hazards,"The fruit pulp contains saponins and is used as a fish pioson[303 ]. Although poisonous, saponins are poorly absorbed by the human body and so most pass through without harm. Saponins are quite bitter and can be found in many common foods such as some beans. They can be removed by carefully leaching in running water. Thorough cooking, and perhaps changing the cooking water once, will also normally remove most of them. However, it is not advisable to eat large quantities of raw foods that contain saponins. Saponins are much more toxic to some creatures, such as fish, and hunting tribes have traditionally put large quantities of them in streams, lakes etc in order to stupefy or kill the fish[K ].(Parts of plant are poisonous if ingested)",
5,Habitats,"Open rocky places at elevations of 600 - 1,300 metres in Nepal[272 ].",
6,Range,"E. Asia - China, Japan, Korea, India, Nepal, Bhutan, Myanmar, Thailand, Cambodia, Vietnam.",
7,Edibility Rating,(1 of 5),
8,Other Uses,(4 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(2 of 5),
11,Care (info),"Half Hardy,Well drained soil,Moist Soil,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Sapindus mukorossi 1.JPEG, https://pfaf.org/../Admin/PlantImages/Sapindus mukorossi 2.JPEG",
13,Summary,"Other common names include Soapberry, Soapnut Tree, and Soap-nut Tree of North India. Chinese Soapberry, Sapindus mukorossi, is a fast-growing tropical deciduous tree native from India to Japan that grows about 10-20m tall. Its bole is straight, cylindrical, and can be up to 60cm in diameter. The flowers are small, white and occurs in large panicles. The fruits are smooth and yellow to orange. The plant is medicinally used in the treatment of epilepsy, burns, head lice, dental problems, etc. The seeds are edible, usually crushed and boiled and used in desserts. Seed kernels can be used as fertilizer after seed oil extraction. Due to its high saponin content, the fruits can be used as substitute for soap and for restoring and brightening tarnished silverware. Powdered seeds have insecticidal properties. The wood is used for making furniture, boards, plywood, etc. It is also used for fuel and charcoal-making.",
