,Attributes,Description,age
0,Latin Name,Asarum caudatum,
1,Common Name,"Wild Ginger, British Columbia wildginger",
2,Family,Aristolochiaceae,
3,USDA hardiness,6-10,
4,Known Hazards,"Although no reports of toxicity have been found for this plant, at least 3 other members of this genus have reports that the leaves are toxic[7, 19]. Some caution is therefore advised in the use of this plant.",
5,Habitats,"Deep shade in moist pine woods and redwood forests[60, 187]. Understory of conifer forests, usually in mesic or wet places from sea level to 1200 metres and occasionally to 2200 metres[270].",
6,Range,Western N. America - British Columbia to California.,
7,Edibility Rating,(3 of 5),
8,Other Uses,(3 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(2 of 5),
11,Care (info),"Fully Hardy,Moist Soil,Full shade,Semi-shade",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/AsarumCaudatum.jpg, https://pfaf.org/../Admin/PlantImages/AsarumCaudatum2.jpg",
13,Summary,"Bloom Color: Red.Main Bloom Time: Mid spring. Form: Irregular or sprawling, Spreading or horizontal.",
14,Physical Characteristics,"Asarum caudatum is an evergreen Perennial growing to 0.1 m (0ft 4in) by 0.3 m (1ft) at a fast rate. See above for USDA hardiness. It is hardy to UK zone 7. It is in leaf all year, in flower from July to August. The species is hermaphrodite (has both male and female organs) and is pollinated by Flies.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid and neutral soils. It can grow in full shade (deep woodland) or  semi-shade (light woodland). It prefers  moist soil.",
15,Synonyms,,
16,Plant Habitats,Woodland Garden Dappled Shade; Shady Edge; not Deep Shade; Ground Cover;,
17,Edible Parts,,
18,Edible Uses,"Condiment: the various plants that are used as flavourings, either as herbs, spices or condiments.,Tea: the various herb teas that can be used in place of tea, plus the genuine article.",
19,Edible Uses Description,"eaThe root can be used as a ginger substitute[183]. The root has a pungent, aromatic smell like mild pepper and ginger mixed, but more strongly aromatic. It can be harvested all year round, but is best in the autumn[K]. It can also be dried for later use[K]. Leaves are a tea substitute[177, 183].",
20,Medicinal Uses,"Analgesic: Relieves pain.,Antirheumatic: Treats rheumatism.,Appetizer: Improves the appetite,Laxative: Stimulates bowel movements in a fairly gentle manner.,Poultice: A moist, usually warm or hot, mass of plant material applied to the skin in the treatment of burns etc.,Stomachic: Aids and improves the action of the stomach.,Tonic: Improves general health. Slower acting than a stimulant, it brings steady improvement.",
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Analgesic  Antirheumatic  Appetizer  Laxative  Poultice  Stomachic  TonicThe root is laxative, stomachic and tonic[61, 257]. A tea made from the root is used in the treatment of colds, colic, indigestion and stomach pains[213, 257]. The root is harvested in the autumn and dried for later use[238]. The whole plant is analgesic, antirheumatic, appetizer and tonic[257]. A decoction is used externally to treat headaches, intestinal pain and knee pains[257]. A poultice made from the heated leaves is applied to boils, skin infections and toothaches, whilst a decoction of the leaves is used as a wash on sores[257].",
22,Other Uses,,
23,Other Uses Description,"A useful ground-cover plant for deep shade[187], spreading by its roots[208].",
24,Cultivation Details,,
25,Cultivation Details Description,"Landscape Uses:Ground cover, Woodland garden. Prefers a rich moist neutral to acid soil in woodland or a shady position in the rock garden[1, 200]. Plants are hardy to at least -15°c[200]. The flowers are malodorous and are pollinated by flies[200]. Plants often self-sow when growing in a suitable position[200]. Special Features:Attractive foliage, North American native, Fragrant foliage, Inconspicuous flowers or blooms.",
26,Plant Propagation,"Seed - best sown in a cold frame as soon as it is ripe in the summer[134]. Stored seed will require 3 weeks cold stratification and should be sown in late winter[134]. The seed usually germinates in the spring in 1 - 4 or more weeks at 18°c[134]. When large enough to handle, prick the seedlings out into individual pots and grow them on in light shade in the greenhouse for at least their first winter. Plant them out when large enough in late spring. Division in spring or autumn. Plants are slow to increase[200]. It is best to pot the divisions up and keep them in light shade in the greenhouse until they are growing away strongly.",
27,Other Names,If available other names are mentioned here,
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
29,Found In,Countries where the plant has been found are listed here if the information is available,
30,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
