,Attributes,Description,age
0,Latin Name,Phoenix sylvestris,
1,Common Name,"Wild Date Plum, India Date Palm",
2,Family,Arecaceae or Palmae,
3,USDA hardiness,9-11,
4,Known Hazards,None known,
5,Habitats,Not known,
6,Range,E. Asia - Himalayas from western India to Nepal and Myanmar.,
7,Edibility Rating,(1 of 5),
8,Other Uses,(0 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(0 of 5),
11,Care (info),"Half Hardy,Moist Soil,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/PhoenixSylvestris.jpg, https://pfaf.org/../Admin/PlantImages/PhoenixSylvestris2.jpg",
13,Summary,"Bloom Color: White. Main Bloom Time: Early summer, Early spring, Late summer, Late spring, Mid summer, Mid spring. Form: Palm, Upright or erect.",
14,Physical Characteristics,"Phoenix sylvestris is a TREE growing to 15 m (49ft 3in) at a slow rate. See above for USDA hardiness. It is hardy to UK zone 9. The species is hermaphrodite (has both male and female organs).  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil.",
15,Synonyms,,
16,Plant Habitats,Woodland Garden Sunny Edge;,
17,Edible Uses Description,"Fruit. Of a very inferior character[2]. Sap - it can be concentrated into a syrup or fermented into alcohol[2]. One of the main sources of sugar in Bengal[2]. The sap is obtained from the unopened inflorescence[171]. The tip of this is cut off and the sap then flows from this cut. The flow can be up to 5 litres a day for several months, it contains about 14% sugar[171]. See also [1].",
18,Medicinal Uses,,
19,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.None known,
20,Other Uses,,
21,Other Uses Description,None known,
22,Cultivation Details,,
23,Cultivation Details Description,"Landscape Uses:Specimen, Street tree. Requires an open sunny position[231]. One of the most frost-hardy members of the genus. 200555. Special Features:Not North American native, Attractive flowers or blooms.",
24,Plant Propagation,,
25,Other Names,If available other names are mentioned here,
26,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
27,Found In,Countries where the plant has been found are listed here if the information is available,
28,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
