,Attributes,Description
0,Latin Name,Ageratum houstonianum
1,Common Name,"Ageratum, Bluemink, Floss Flower, Garden"
2,Family,Asteraceae or Compositae
3,USDA hardiness,Coming soon
4,Known Hazards,None known
5,Habitats,Pine woods and cultivated ground[72].
6,Range,South-western N. America - Mexico. An occasional garden escape in Britain[17].
7,Edibility Rating,(0 of 5)
8,Other Uses,(0 of 5)
9,Weed Potential,No
10,Medicinal Rating,(1 of 5)
11,Care (info),"Frost Hardy,Well drained soil,Moist Soil,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/AgeratumCaeruleum.jpg, https://pfaf.org/../Admin/PlantImages/AgeratumCaeruleum2.jpg"
13,Summary,"Bloom Color: Blue, Pink, Purple, White. Main Bloom Time: Early summer, Early fall, Late summer, Late spring, Mid summer, Mid spring. Form: Rounded."
14,Physical Characteristics,"Ageratum houstonianum is a ANNUAL growing to 0.3 m (1ft) by 0.3 m (1ft in) at a medium rate.  See above for USDA hardiness. It is hardy to UK zone 8.  It is in flower from June to October, and the seeds ripen from August to October. The species is hermaphrodite (has both male and female organs) and is pollinated by Lepidoptera (Moths & Butterflies).  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It cannot grow in the shade. It prefers dry or  moist soil."
15,Synonyms,A. caeruleum. A. mexicanum.
16,Plant Habitats,Woodland Garden Sunny Edge;
17,Edible Parts,
18,Edible Uses,"Agroforestry Services: Living fence: Simply managed rows of shrubs and trees.,Industrial Crop: Fiber: Clothing, rugs, sheets, blankets etc. Currently, almost none of our fiber are produced from perennial crops but could be!,Management: Standard: Plants grow to their standard height. Harvest fruit, seeds, or other products. Non-Destructive management systems.,Regional Crop: These crops have been domesticated and cultivated regionally but have not been adopted elsewhere and are typically not traded globally, Examples in this broad category include perennial cottons and many nuts and staple fruits."
19,Edible Uses Description,
20,Medicinal Uses,"Anodyne: Relieves pain, it is milder than an analgesic."
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.AnodyneThe juice of the plant is used externally to treat cuts and wounds[272].
22,Other Uses,
23,Other Uses Description,None known
24,Cultivation Details,
25,Cultivation Details Description,"Landscape Uses:Border, Container, Massing, Rock garden, Specimen. Grows well in ordinary garden soil[200]. Requires a sheltered position in full sun[200]. This species is not hardy in the colder areas of the country, it tolerates temperatures down to between -5 and -10°c[200]. A very ornamental plant[1], the flowers are very attractive to butterflies[30]. The removal of dead flowers will extend the flowering season.  Special Features:North American native, Attracts butterflies, Suitable for cut flowers, Seldomly reblooms."
26,Plant Propagation,"Seed - surface sow March in a light position in a greenhouse. The seed usually germinates in 1 - 3 weeks at 20°c[133]. When large enough to handle, prick the seedlings out and plant them out after the last expected frosts."
27,Other Names,If available other names are mentioned here
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
29,Found In,Countries where the plant has been found are listed here if the information is available
30,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
