,Attributes,Description,age
0,Latin Name,Baphia nitida,
1,Common Name,"Camwood, Baphia",
2,Family,Fabaceae,
3,USDA hardiness,10-12,
4,Known Hazards,None known,
5,Habitats,"An understorey tree in wetter parts of the coastal regions, in a rainforest, in secondary forest and on abandoned farmland, from sea level up to 600 metres[ 299 ].",
6,Range,Western Tropical Africa - Senegal to Gabon.,
7,Edibility Rating,(2 of 5),
8,Other Uses,(4 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(2 of 5),
11,Care (info),"Tender,Moist Soil,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Baphia nitida 1.jpg, https://pfaf.org/../Admin/PlantImages/Baphia nitida 2.jpg",
13,Summary,"Camwood (Baphia nitida), otherwise known as African sandalwood or barwood, is a leguminous, shrubby, hard-wooded, erect small tree native to central west Africa. It grows up to 10 m tall and 45cm across and is usually planted as an ornamental shade tree or hedge. The bark and heartwood are great sources of a high-quality red dye used to dye raffia and cotton textiles. Camwood is also used as a medicinal plant. In particular, it has been used in traditional African medicine. The leaves have inflammatory activities, antidiarrheal effects, and analgesic activities. Powdered heartwood can be made into an ointment with shea butter for sprains, swollen joints, and rheumatic pains. Roots have medicinal properties as well. The twigs are used as chewing sticks. The seeds are edible. Other Names: Barwood, Dolo, Doro, African Sandalwood.",
14,Physical Characteristics,"Baphia nitida is an evergreen Tree growing to 10 m (32ft) by 10 m (32ft).  See above for USDA hardiness. It is hardy to UK zone 10. It can fix Nitrogen.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils and  can grow in very acid soils. It cannot grow in the shade. It prefers  moist soil.",
15,Synonyms,Baphia angolensis Lest.-Garl. Baphia barombiensis Taub. Baphia haematoxylon (Schum. & Thonn.) Hook.,
16,Plant Habitats,,
17,Edible Parts,"Seed: includes nuts, cereals, peas and beans.",
18,Edible Uses,,
19,Edible Uses Description,Edible portion: Seeds. The seeds are edible[ 299 ].,
