,Attributes,Description,age
0,Latin Name,Rhamnus dahurica,
1,Common Name,Dahurian Buckthorn,
2,Family,Rhamnaceae,
3,USDA hardiness,4-8,
4,Known Hazards,"Although no specific mention of toxicity has been found for this species, there is the suggestion that some members of this genus could be mildly poisonous[65].",
5,Habitats,"Forest undergrowth in the Himalayas[146]. Forests on slopes, thickets or the margin of forests, humid places along the sides of canals at elevations under 1800 metres in China[266].",
6,Range,E. Asia - Siberia to China.,
7,Edibility Rating,(1 of 5),
8,Other Uses,(3 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(1 of 5),
11,Care (info),"Fully Hardy,Moist Soil,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/noplantimage1.JPG, https://pfaf.org/../Admin/PlantImages/noplantimage2.JPG",
13,Summary,,
14,Physical Characteristics,"Rhamnus dahurica is a deciduous Shrub growing to 7 m (23ft).  See above for USDA hardiness. It is hardy to UK zone 5.  It is in flower in June, and the seeds ripen from August to October. The species is hermaphrodite (has both male and female organs) and is pollinated by Insects.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil.",
15,Synonyms,,
16,Plant Habitats,Woodland Garden Secondary; Sunny Edge; Dappled Shade; Hedge;,
17,Edible Parts,Leaves: ,
18,Edible Uses,"Oil: Oil,Oil: ,Tea: the various herb teas that can be used in place of tea, plus the genuine article.",
19,Edible Uses Description,"eaves - cooked. They can be parboiled and eaten[183]. The leaves are a tea substitute[177, 183].",
20,Medicinal Uses,Miscellany: Various medicinal actions that need more clarification.,
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.MiscellanyThe fleshy fruit is used as medicine[266]. No more details are given.,
22,Other Uses,"Dye: Plants that provide dyes.,Hedge: Plants that can be grown as hedges.,Hedge: Plants that can be grown as hedges.,Miscellany: A rag-bag of items that are difficult to categorise.,Oil: Vegetable oils have many uses, as lubricants, lighting, soap and paint making, waterproofing etc. This does not include the edible oils unless they are also mentioned as having other uses.,Wood: A list of the trees and shrubs that are noted for having useful wood.",
23,Other Uses Description,"A green dye is obtained from the leaves and branches[46, 61, 151]. A yellow dye can be obtained from the bark and the fruit[266]. A lubricating oil is obtained from the seeds[266]. Plants can be grown as an informal hedge, they are also amenable to trimming[200]. The hard wood can be used to make furniture[266].",
24,Cultivation Details,,
25,Cultivation Details Description,"An easily grown plant, it succeeds in any reasonably good soil[11]. This species is very closely related to R. cathartica[11]. The species in this genus are notably resistant to honey fungus[200].",
26,Plant Propagation,"Seed - best sown in the autumn in a cold frame. Stored seed will require 1 - 2 months cold stratification at about 5° and should be sown as early in the year as possible in a cold frame or outdoor seedbed[200]. Germination is usually good, at least 80% by late spring. Prick out the seedlings into individual pots when they are large enough to handle, and grow them on in the greenhouse or cold frame for their first winter. Plant them out in late spring or early summer of the following year. Cuttings of half-ripe wood, July/August in a frame[113]. Cuttings of mature wood of the current year's growth, autumn in a frame. Layering in early spring[4].",
27,Other Names,If available other names are mentioned here,
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
29,Found In,Countries where the plant has been found are listed here if the information is available,
30,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
