,Attributes,Description
0,Latin Name,Plantago australis
1,Common Name,Mexican Plantain
2,Family,Plantaginaceae
3,USDA hardiness,Coming soon
4,Known Hazards,None known
5,Habitats,Not known
6,Range,
7,Edibility Rating,(1 of 5)
8,Other Uses,(0 of 5)
9,Weed Potential,No
10,Medicinal Rating,(2 of 5)
11,Care (info),"Moist Soil,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/PlantagoAustralis.jpg, https://pfaf.org/../Admin/PlantImages/PlantagoAustralis2.jpg"
13,Summary,
14,Physical Characteristics,"Plantago australis is a PERENNIAL growing to 0.2 m (0ft 8in) by 0.2 m (0ft 8in). The species is hermaphrodite (has both male and female organs) and is pollinated by Wind. The plant is self-fertile.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It cannot grow in the shade. It prefers  moist soil."
15,Synonyms,
16,Plant Habitats,Cultivated Beds;
17,Edible Parts,Leaves: 
18,Edible Uses,
19,Edible Uses Description,Young leaves - raw or cooked.
20,Medicinal Uses,"Laxative: Stimulates bowel movements in a fairly gentle manner.,Poultice: A moist, usually warm or hot, mass of plant material applied to the skin in the treatment of burns etc."
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Laxative  PoulticePlantain seeds contain up to 30% mucilage which swells up in the gut, acting as a bulk laxative and soothing irritated membranes[238]. Sometimes the seed husks are used without the seeds[238]. A poultice of the leaves has been used in the treatment of cuts and boils[257]."
22,Other Uses,
23,Other Uses Description,None known
24,Cultivation Details,
25,Cultivation Details Description,We have very little information on this species but it has been growing successfully with us since 1990 and seems to be fully hardy. It succeeds in any moderately fertile soil in a sunny position[200].
26,Plant Propagation,"Seed - sow spring in a cold frame. When they are large enough to handle, prick the seedlings out into individual pots and plant them out in early summer. A sowing can be made outdoors in situ in mid to late spring if you have enough seeds."
27,Other Names,If available other names are mentioned here
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
29,Found In,Countries where the plant has been found are listed here if the information is available
30,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
