,Attributes,Description,age
0,Latin Name,Couepia bracteosa,
1,Common Name,Pajura,
2,Family,Chrysobalanaceae,
3,USDA hardiness,10-12,
4,Known Hazards,None known,
5,Habitats,"Tropical, dryland forests[ 416 ]. Found in secondary forests, along rivers and in upland formations[ 625 ].",
6,Range,"S. America - Brazil, Bolivia, Peru, Colombia, Guyanas.",
7,Edibility Rating,(4 of 5),
8,Other Uses,(2 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(0 of 5),
11,Care (info),"Tender,Moist Soil,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Couepia bracteosa_1.jpg, https://pfaf.org/../Admin/PlantImages/Couepia bracteosa 2.jpg",
13,Summary,"Coupeia bracteosa, otherwise known as Pajura, is a popular evergreen fruit tree of up to 20 m in height with a dense and narrow crown, leathery dark green leaves, and white small flowers that forms into clusters in the leaf axils and at the end of branches. The fruit is oval and has a thick, aromatic, oily pulp with a thin skin and a sweet flavour. It can be eaten raw and it has high oil content. The wood is heavy, very durable and used for external carpentry.Amazon, Bolivia, Brazil, Central America, Colombia, French Guiana, Guianas, Guyana, Peru, South America, Suriname, Venezuela. Also known as: Aruadan, Coro, Marirana, Oiti, Olosapo, Pajura de mata, Pajura-de-racha, Pajura-verdadeiro.",
14,Physical Characteristics,"Couepia bracteosa is an evergreen Tree growing to 15 m (49ft) by 15 m (49ft) at a medium rate.  See above for USDA hardiness. It is hardy to UK zone 10.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil.",
15,Synonyms,Moquilea bracteosa (Benth.) Walp. Moquilea rufa Barb.Rodr.,
16,Plant Habitats,,
17,Edible Parts,Fruit: ,
18,Edible Uses,,
19,Edible Uses Description,"Fruit - raw[ 416 ]. A thick, aromatic, oily pulp with a thin skin and a sweet, pleasant flavour[ 416 ]. The fruit is up to 13cm long and 10cm wide[ 416 ].",
20,Medicinal Uses,,
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.None known,
22,Other Uses,Wood: A list of the trees and shrubs that are noted for having useful wood.,
23,Other Uses Description,"Other Uses: The wood is heavy, difficult to work, very durable and only slightly susceptible to wood-eating organisms[ 625 ]. It is used for external carpentry[ 625 ].",
24,Cultivation Details,,
25,Cultivation Details Description,A tropical plant. Succeeds in a sunny position or light shade[ 625 ]. Newly planted young trees grow away moderately well. A popular cultivated fruit tree.,
26,Plant Propagation,"Seed - best sown as soon as it is ripe, in individual containers in partial shade[ 625 ]. The germination rate is usually low, with the seeds taking several weeks before they sprout[ 625 ]. The seeds are collected from very ripe fruit that have the pulp washed out. The seeds should be planted fresh.",
27,Other Names,If available other names are mentioned here,
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
29,Found In,Countries where the plant has been found are listed here if the information is available,
30,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
