,Attributes,Description,age
0,Latin Name,Stachys germanica,
1,Common Name,"Downy Woundwort, German hedgenettle",
2,Family,Lamiaceae or Labiatae,
3,USDA hardiness,4-8,
4,Known Hazards,None known,
5,Habitats,"Pastures and hedgebanks[17], especially on limestone soils[4]. A very rare native of Britain, it is only found in Oxford, though is common in Europe[4, 17].",
6,Range,"Central and Southern Europe, including Britain, to N. Africa and the Orient.",
7,Edibility Rating,(0 of 5),
8,Other Uses,(0 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(2 of 5),
11,Care (info),"Fully Hardy,Moist Soil,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/StachysGermanica.jpg, https://pfaf.org/../Admin/PlantImages/StachysGermanica2.jpg",
13,Summary,,
14,Physical Characteristics,"Stachys germanica is a PERENNIAL growing to 1 m (3ft 3in).  See above for USDA hardiness. It is hardy to UK zone 5.  It is in flower from July to August, and the seeds ripen from August to October. The species is hermaphrodite (has both male and female organs) and is pollinated by Bees.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil.",
15,Synonyms,,
16,Plant Habitats,Meadow; Hedgerow;,
17,Edible Parts,,
18,Edible Uses,"Agroforestry Services: Nitrogen: Plants that contribute to nitrogen fixation include the legume family – Fabaceae.,Management: Standard: Plants grow to their standard height. Harvest fruit, seeds, or other products. Non-Destructive management systems.,Regional Crop: These crops have been domesticated and cultivated regionally but have not been adopted elsewhere and are typically not traded globally, Examples in this broad category include perennial cottons and many nuts and staple fruits.,Staple Crop: Protein: (16+ percent protein, 0-15 percent oil). Annuals include beans, chickpeas, lentils, cowpeas, and pigeon peas. Perennials include perennial beans, nuts, leaf protein concentrates, and edible milks.",
19,Edible Uses Description,,
20,Medicinal Uses,"Antiseptic: Preventing sepsis, decay or putrefaction, it destroys or arrests the growth of micro-organisms.,Plaster: Used in the treatment of broken bones.",
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Antiseptic  PlasterThe leaves are densely covered with long white silky hairs, they have been used as a substitute for lint in dressing wounds[4]. The thick, lint-like leaves are both soft and strongly antiseptic[245].",
22,Other Uses,Plaster: Used for covering walls.,
23,Other Uses Description,None known,
24,Cultivation Details,,
25,Cultivation Details Description,"Easily grown in any deep, well-drained and moderately fertile soil, preferring a position in full sun[200]. The plant is a short-lived perennial and is sometimes biennial[17]. Closely related to S. cretica and S. byzantina[200].",
26,Plant Propagation,"Seed - sow spring in a cold frame. When they are large enough to handle, prick the seedlings out into individual pots and grow them on in the greenhouse for their first winter. Plant them out into their permanent positions in late spring or early summer, after the last expected frosts. Division in spring.",
27,Other Names,If available other names are mentioned here,
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
29,Found In,Countries where the plant has been found are listed here if the information is available,
30,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
