,Attributes,Description,age
0,Latin Name,Lysimachia quadrifolia,
1,Common Name,Whorled Yellow Loosestrife,
2,Family,Primulaceae,
3,USDA hardiness,Coming soon,
4,Known Hazards,None known,
5,Habitats,"Dry or moist open woods, thickets and shores[43].",
6,Range,"Eastern N. America - Maine to Virginia, west to Wisconsin and Illinois.",
7,Edibility Rating,(1 of 5),
8,Other Uses,(0 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(1 of 5),
11,Care (info),"Moist Soil,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/LysimachiaQuadrifolia.jpg, https://pfaf.org/../Admin/PlantImages/LysimachiaQuadrifolia2.jpg",
13,Summary,,
14,Physical Characteristics,"Lysimachia quadrifolia is a PERENNIAL growing to 0.6 m (2ft).  It is in flower from June to August. The species is hermaphrodite (has both male and female organs) and is pollinated by Insects. The plant is self-fertile.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and can grow in heavy clay soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil.",
15,Synonyms,,
16,Plant Habitats,Woodland Garden Dappled Shade; Cultivated Beds;,
17,Edible Parts,,
18,Edible Uses,"Tea: the various herb teas that can be used in place of tea, plus the genuine article.",
19,Edible Uses Description,The dried leaves have been used as a tea substitute[207].,
20,Medicinal Uses,"Astringent: Produces contraction in living tissue, reducing the flow of secretions and discharges of blood, mucus, diarrhoea etc.,Emetic: Induces vomiting.,Stomachic: Aids and improves the action of the stomach.,Women's complaints: A very vague title, it deals with a miscellany of problems peculiar to the female sex.",
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Astringent  Emetic  Stomachic  Women's complaintsThe whole plant is astringent and stomachic[46]. A tea made from the plant is used in the treatment of women's complaints, kidney and bowel problems[222, 257]. A tea made from the roots is diuretic and emetic[222, 257].",
22,Other Uses,,
23,Other Uses Description,None known,
24,Cultivation Details,,
25,Cultivation Details Description,"We have very little information on this species and do not know if it will be hardy in Britain, though judging by its native range it should succeed outdoors in many parts of the country. The following notes are based on the general needs of the genus. An easily grown plant, succeeding in a moist loamy soil[1]. Grows well in heavy clay soils. Most species in this genus seem to be immune to the predations of rabbits[233].",
26,Plant Propagation,"Seed - sow spring or autumn in a cold frame[200]. When they are large enough to handle, prick the seedlings out into individual pots and plant them out in the summer. Division in spring or autumn[200]. Larger clumps can be replanted direct into their permanent positions, though it is best to pot up smaller clumps and grow them on in a cold frame until they are rooting well. Plant them out in the spring.",
27,Other Names,If available other names are mentioned here,
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
29,Found In,Countries where the plant has been found are listed here if the information is available,
30,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
