,Attributes,Description,age
0,Latin Name,Fraxinus pennsylvanica,
1,Common Name,"Red Ash, Green ash, Water Ash",
2,Family,Oleaceae,
3,USDA hardiness,3-9,
4,Known Hazards,None known,
5,Habitats,"Streambanks, floodplains and wet upland sites[229], rarely in pure stands[226].",
6,Range,"Eastern N. America - Nova Scotia to Alberta, south to Florida and Texas.",
7,Edibility Rating,(1 of 5),
8,Other Uses,(3 of 5),
9,Weed Potential,Yes,
10,Medicinal Rating,(1 of 5),
11,Care (info),"Fully Hardy,Moist Soil,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/FraxinusPennsylvanica.gif, https://pfaf.org/../Admin/PlantImages/FraxinusPennsylvanica2.gif",
13,Summary,"Bloom Color: Green. Main Bloom Time: Early spring, Late spring, Mid spring. Form: Oval, Upright or erect.",
14,Physical Characteristics,"Fraxinus pennsylvanica is a deciduous Tree growing to 20 m (65ft) by 20 m (65ft) at a fast rate. See above for USDA hardiness. It is hardy to UK zone 4.  It is in flower in May, and the seeds ripen in October. The species is dioecious (individual flowers are either male or female, but only one sex is to be found on any one plant so both male and female plants must be grown if seed is required).  and is pollinated by Wind. The plant is not self-fertile.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It cannot grow in the shade. It prefers  moist soil. The plant can tolerates strong winds but not maritime exposure. It can tolerate atmospheric pollution.",
15,Synonyms,F. lanceolata. F. pubescens.,
16,Plant Habitats,Woodland Garden Canopy;,
17,Edible Parts,,
18,Edible Uses,Inner bark: the bark that is found just beneath the tough outer bark of trees and shrubs.,
19,Edible Uses Description,"- cooked[105, 161, 177]. The cambium layer can be scraped down in long, fluffy layers and cooked[257]. It is said to taste like eggs[257]. Inner bark can also be dried, ground into a powder and then used as a thickening in soups etc or mixed with cereals when making bread.",
20,Medicinal Uses,"Bitter: Increases the appetite and stimulates digestion by acting on the mucous membranes of the mouth. Also increases the flow of bile, stimulates repair of the gut wall lining and regulates the secretion of insulin and glucogen.,Diuretic: Acts on the kidneys, promoting the flow of urine.,Tonic: Improves general health. Slower acting than a stimulant, it brings steady improvement.",
