,Attributes,Description
0,Latin Name,Trema orientalis
1,Common Name,Charcoal Tree
2,Family,Cannabaceae
3,USDA hardiness,10-12
4,Known Hazards,None known
5,Habitats,"Moist forests, dry scrub of open slopes at elevations of 400 - 1,900 metres in southern China[266 ]. Open places on hillsides at elevations of 200 - 1,200 metres in Nepal[272 ]."
6,Range,"E. Asia - Indian subcontinent, southern China, Japan, Myanmar, Thailand, Vietnam, Malaysia, Indonesi"
7,Edibility Rating,(1 of 5)
8,Other Uses,(4 of 5)
9,Weed Potential,Yes
10,Medicinal Rating,(2 of 5)
11,Care (info),"Tender,Moist Soil,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Trema orientalis 1.JPEG, https://pfaf.org/../Admin/PlantImages/Trema orientalis 2.JPEG"
13,Summary,"Trema orientalis, also known for various common names such as Charcoal Tree, African Elm, Tree Peach, ands Woolly Cedar, is a tropical flowering tree growing about 10 m in height and 20 cm in trunk diameter. It is commonly found in East Asia. It is very fast-growing and has an extensive root system that enables it to survive drought conditions. The leaves are heart-shaped, rough, hairy when young, and have fine teeth along the edges. The flowers are small and green occurring in short dense bunches. Fruits are small, black, and round. Medicinally, the plant is used for coughs, sore throat, asthma, bronchitis, gonorrhea, yellow fever, toothache, poisons, and dysentery. The leaves and fruits are edible. Charcoal tree is mainly used in agroforestry. It is planted as a shade tree in plantations, and used as a pioneer species and for soil reclamation and conservation. Fiber obtained from the bark is used for making cords and ropes. The bark also yields black and brown dye. The leaves and bark contain saponin and tannin. The wood is soft and not durable, hence used in manufacturing panel products, panel and drumsticks, for paper and pulp production, and as firewood and for charcoal production."
14,Physical Characteristics,"Trema orientalis is an evergreen Tree growing to 12 m (39ft) by 12 m (39ft) at a fast rate. See above for USDA hardiness. It is hardy to UK zone 10. It can fix Nitrogen.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils and can grow in very alkaline and saline soils. It cannot grow in the shade. It prefers  moist soil."
15,Synonyms,Celtis discolor Bongn. Celtis guineensis Schum. & Thonn. Celtis madagascariensis Bojer Celtis orient
16,Plant Habitats,
17,Edible Parts,Leaves: 
18,Edible Uses,
19,Edible Uses Description,The leaves and fruit are reported to be eaten in the Democratic Republic of Congo[303 ].
20,Medicinal Uses,"Antiasthmatic: Treats asthma.,Antidote: Counters poisoning.,Antitussive: Prevents or relieves coughing.,Dysentery: Used in treating dysentery - an infection of the intestines that causes diarrhoea containing blood or mucus.,Malaria: Treats malaria - an acute febrile illness caused by Plasmodium parasites spread to people through the bites of mosquitos.,Odontalgic: Treats toothache (temporary measure only) and other problems of the teeth and gums.,Parasiticide: Treats external parasites such as ringworm This should perhaps be joined with Parasiticide in ,Vermifuge: Expels and kills internal parasites."
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Antiasthmatic  Antidote  Antitussive  Dysentery  Malaria  Odontalgic  Parasiticide  VermifugeThe plant is vermifuge, and is known to have anti-plasmodium properties[303 ]. Both bark and leaf decoctions are used as a gargle, inhalation, drink, lotion, bath or vapour bath for coughs, sore throat, asthma, bronchitis, gonorrhoea, yellow fever, toothache[303 ]. The leaves are reported to be a general antidote to poisons[303 ]. A bark infusion is drunk to control dysentery[303 ]. A tea made from small pieces of the roasted wood is used to treat dysentery[46 ]."
22,Other Uses,"Biomass: Provides a large quantity of plant material that can be converted into fuel etc.,Charcoal: Used for fuel, drawing, deodorant, filter, fertilizer etc.,Dye: Plants that provide dyes.,Fibre: Used for making cloth, rope, paper etc.,Fodder: Food given to the animals (including plants cut and carried to them) rather than forage for themselves.,Fodder: Food given to the animals (including plants cut and carried to them) rather than forage for themselves.,Fuel: Usually wood, plant materials that have been mentioned as being a good fuel.,Mulch: Used for covering the ground to conserve the nutrients in the soil.,Paper: Related to the entry for Fibre, these plants have been specifically mentioned for paper making.,Parasiticide: Kills external body parasites such as hair lice.,Pioneer: Plants, usually trees and shrubs, that can be used to reforest land.,Soil conditioner: Plants grown to improve the structure of the soil. See also Green manures.,Soil reclamation: Plants that can be grown in such circumstances an the spoil tips of mines in order to restore fertility.,Soil stabilization: Plants that can be grown in places such as sand dunes in order to prevent erosion by wind, water or other agents.,String: Plants that can be used for string or can be easily made into a string. See also Fibre. Plants for ropes may be included.,Tannin: An astringent substance obtaied from plants, it is used medicinally, as a dye and mordant, stabilizer in pesticide etc.,Wood: A list of the trees and shrubs that are noted for having useful wood."
