,Attributes,Description
0,Latin Name,Inga edulis
1,Common Name,"Ice Cream Bean, Monkey Tamarind"
2,Family,Fabaceae
3,USDA hardiness,9-12
4,Known Hazards,None known
5,Habitats,"Forests on the riverine flood plains[416 ]. Moist, wet, or sometimes rather dry forest, or in open places at elevations below 1,500 metres[331 ]. Thickets and wooded swamps at elevations of 110 - 540 metres in Peru[453 ]."
6,Range,"Northern and western S. America - Brazil, Bolivia, Peru, Ecuador, Colombia, Venezuela, the Guyanas."
7,Edibility Rating,(4 of 5)
8,Other Uses,(3 of 5)
9,Weed Potential,No
10,Medicinal Rating,(2 of 5)
11,Care (info),"Tender,Well drained soil,Moist Soil,Wet Soil,Semi-shade,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Inga edulis2_Low_Resolution.JPEG, https://pfaf.org/../Admin/PlantImages/Inga edulis3_Low_Resolution.JPEG"
13,Summary,"Inga edulis or commonly known as Ice Cream Bean is a fast-growing fruit tree native to South America. It grows up to 30 m tall and 60 cm in trunk diameter. It is an evergreen and forms a broad, spreading canopy. The leaves are compound with 4-6 pairs of leaflets. The flowers re near the ends of branches. It is popular in South America for its edible fruits. The long pod fruits have sweet flavor, white, translucent, jelly-like pulp. Leaf decoctions are used against cough and lip sores. The plant is also planted as shade tree in coffee and cacao plantations. The wood is moderately hard, not very heavy, very durable, and used for making packing cases and piles, and for fuel."
14,Physical Characteristics,"Inga edulis is an evergreen Tree growing to 18 m (59ft) by 18 m (59ft) at a fast rate. See above for USDA hardiness. It is hardy to UK zone 10. It can fix Nitrogen.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid and neutral soils and  can grow in very acid soils. It can grow in  semi-shade (light woodland) or no shade. It prefers dry moist or  wet soil and can tolerate drought."
15,Synonyms,Feuilleea conferta (Benth.) Kuntze Feuilleea edulis (Mart.) Kuntze Feuilleea scabriuscula (Benth.) K
16,Plant Habitats,
17,Edible Parts,"Seedpod: things such as Okra, French and Runner beans."
18,Edible Uses,
19,Edible Uses Description,"The pulp surrounding the seeds in the seedpod is white, translucent and jelly-like with a sweet, perfumed flavour[301 ]. Much esteemed in Ecuador, some forms have a slight cinnamon flavour[301 ]. The seedpod is up to 100cm long[335 ]. The seedpod can vary considerably in size and in the quantity of pulp it contains[408 ]. The best forms are found in S. America[408 ]."
20,Medicinal Uses,"Antitussive: Prevents or relieves coughing.,Skin: Plants used in miscellaneous treatments for the skin."
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Antitussive  SkinA decoction of the crushed leaves is taken to relieve coughing[348 ]. A decoction of the leaves is applied to sores of the lips (perhaps herpes)[348 ].
22,Other Uses,"Containers: Plants, such as gourds, that can be used as containers. Does not include baskets or containers made from wood.,Fencing: Plants that can be used for fencing.,Fuel: Usually wood, plant materials that have been mentioned as being a good fuel.,Hedge: Plants that can be grown as hedges.,Soil conditioner: Plants grown to improve the structure of the soil. See also Green manures.,Soil stabilization: Plants that can be grown in places such as sand dunes in order to prevent erosion by wind, water or other agents.,Wood: A list of the trees and shrubs that are noted for having useful wood."
23,Other Uses Description,"Agroforestry Uses: Commonly planted as a shade tree in coffee and cacao plantations, since it is fast-growing, fixes atmospheric nitrogen, has a well spreading crown and produces large quantities of leaves which cover the ground and add considerable quantities of organic matter to the soil[46 , 408 ]. In trial experiments on cultivated slopes, a mulch from this tree reduced soil erosion to levels almost equal to those in secondary forests[303 ]. The leaf litter is high in nitrogen, lignins and polyphenols. It is slow to decompose, but provides a long-term build up of organic nitrogen and effective weed control. Weed biomass decreased considerably in all agroforestry trials with this species, much more than with other leguminous species. Existing trials are too new to ascertain whether the species can maintain or improve soil fertility on acid sites in the long term, but results so far are promising[303 ]. Other Uses: The heartwood is light brown with dark stripes; the sapwood is pale yellow or almost white. The texture is coarse; the grain straight to interlocked; lustre is medium; there is no distinctive taste or aroma. The wood is not very heavy; hard to moderately hard. It is said to be very durable, even in water[453 , 549 ], though another report says it has low durability and is susceptible to blue stain[363 ]. It is easy to cut, saws slightly woolly and is liable to split in drying. It is used for making packing cases, and especially for making piles[453 , 549 ]. The wood is used for fuel[549 ]. A popular source of firewood, the wood has a high calorific value and burns with little smoke[303 ]."
24,Cultivation Details,"Agroforestry Services: Alley crop: Integrates annual crops with rows of perennials.,Agroforestry Services: Crop shade: Plants providing crop shade especially trees.,Agroforestry Services: Living fence: Simply managed rows of shrubs and trees.,Agroforestry Services: Nitrogen: Plants that contribute to nitrogen fixation include the legume family – Fabaceae.,Management: Coppice: Cut to the ground repeatedly - resprouting vigorously. Non-destructive management systems maintaining the soil organic carbon.,Management: Standard: Plants grow to their standard height. Harvest fruit, seeds, or other products. Non-Destructive management systems.,Regional Crop: These crops have been domesticated and cultivated regionally but have not been adopted elsewhere and are typically not traded globally, Examples in this broad category include perennial cottons and many nuts and staple fruits."
