,Attributes,Description
0,Latin Name,Osmorhiza occidentalis
1,Common Name,"Western Sweet-Cicely, Western sweetroot"
2,Family,Apiaceae or Umbelliferae
3,USDA hardiness,5-9
4,Known Hazards,None known
5,Habitats,"Shady or partly shady areas, often on slopes and in valleys[60, 85]."
6,Range,Western N. America.
7,Edibility Rating,(3 of 5)
8,Other Uses,(1 of 5)
9,Weed Potential,No
10,Medicinal Rating,(2 of 5)
11,Care (info),"Fully Hardy,Moist Soil,Semi-shade,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/OsmorhizaOccidentalis.jpg, https://pfaf.org/../Admin/PlantImages/OsmorhizaOccidentalis2.jpg"
13,Summary,
14,Physical Characteristics,"Osmorhiza occidentalis is a PERENNIAL growing to 1 m (3ft 3in).  See above for USDA hardiness. It is hardy to UK zone 6. The species is hermaphrodite (has both male and female organs) and is pollinated by Insects. The plant is self-fertile.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil."
15,Synonyms,
16,Plant Habitats,Woodland Garden Sunny Edge; Dappled Shade; Cultivated Beds;
17,Edible Parts,"Root: includes bulbs, corms, tubers, rhizomes etc.,Seed: includes nuts, cereals, peas and beans."
18,Edible Uses,"Condiment: the various plants that are used as flavourings, either as herbs, spices or condiments."
19,Edible Uses Description,"The root has a sweet liquorice or anise flavour and can be dried, ground into a powder and used as a flavouring for biscuits etc[85, 183, 257]. The taste is probably too strong for the whole root to be used as a vegetable[85]. The dried seeds are used as a flavouring[85, 183, 257]. The unripe seed, when still fleshy, can be nibbled raw[85, 183]."
20,Medicinal Uses,"Antiseptic: Preventing sepsis, decay or putrefaction, it destroys or arrests the growth of micro-organisms.,Carminative: Reduces flatulence and expels gas from the intestines.,Deodorant: Masks smells. Is this medicinal?,Febrifuge: Reduces fevers.,Ophthalmic: Treats eye complaints.,Oxytoxic: Hastens parturition and stimulates uterine contractions. See also birthing aids.,Pectoral: Relieves respiratory diseases, a remedy for chest diseases.,Poultice: A moist, usually warm or hot, mass of plant material applied to the skin in the treatment of burns etc.,Skin: Plants used in miscellaneous treatments for the skin.,Stomachic: Aids and improves the action of the stomach."
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Antiseptic  Carminative  Deodorant  Febrifuge  Ophthalmic  Oxytoxic  Pectoral  Poultice  Skin  StomachicWestern sweet-cicely was widely employed medicinally by several native North American Indian tribes who used it particularly to treat digestive disorders and as an antiseptic wash for a range of problems[257]. It is little, if at all, used in modern herbalism. An infusion of the plant is used in the treatment of coughs and colds[61, 257]. The roots are antiseptic, carminative, febrifuge, oxytocic, pectoral and stomachic[257]. An infusion has been used to induce labour in a pregnant woman and to treat fevers, indigestion, flatulence, stomach aches etc[257]. An infusion of the roots has been applied externally as a treatment for swollen breasts, sores, sore eyes etc[257]. A decoction of the root has been used as a wash on venereal sores and skin rashes[257]. A poultice of the pulped roots has been used in the treatment of cuts, sores, swellings and bruises[257]. The root has been applied to teeth to relive the pain of toothache[257]. A hot decoction of the root has been used to kill head lice[257]."
22,Other Uses,"Deodorant: A pleasant smelling plant that is used on the body to mask the human smell.,Incense: Aromatic plants that can be burnt to impart a pleasant smell, repel insects and disinfect closed areas.,Insecticide: Kills insects."
23,Other Uses Description,The roots have been used by women as a feminine deodorant[257]. They have also been placed in the clothes cupboard to impart a nice smell to clothes and have been used to rinse babies nappies[257]. A decoction of the root has been used as a dip to kill lice in chickens[257].
24,Cultivation Details,
25,Cultivation Details Description,Succeeds in any deep moisture-retentive soil in sun or dappled shade[200]. Plants are hardy to about -20°c[200]. Well suited to naturalistic plantings in a woodland or wild garden[200]. A sweetly aromatic plant[200].
26,Plant Propagation,"Seed - we have no information on this species but suggest sowing the seed in a cold frame as soon as it is ripe if this is possible, otherwise sow it in early spring. When they are large enough to handle, prick the seedlings out into individual pots and grow them on in the greenhouse for their first winter. Plant them out into their permanent positions in late spring or early summer, after the last expected frosts."
27,Other Names,If available other names are mentioned here
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
29,Found In,Countries where the plant has been found are listed here if the information is available
30,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
