,Attributes,Description
0,Latin Name,Bromus ramosus
1,Common Name,Hairy Brome
2,Family,Poaceae or Gramineae
3,USDA hardiness,4-8
4,Known Hazards,None known
5,Habitats,Hedges and woods[17].
6,Range,"Most of Europe south from Scandanavia, including Britain, to N. Africa and temperate Asia."
7,Edibility Rating,(0 of 5)
8,Other Uses,(0 of 5)
9,Weed Potential,No
10,Medicinal Rating,(1 of 5)
11,Care (info),"Fully Hardy,Well drained soil,Moist Soil,Semi-shade,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/BromusRamosus.jpg, https://pfaf.org/../Admin/PlantImages/BromusRamosus2.jpg"
13,Summary,
14,Physical Characteristics,"Bromus ramosus is a PERENNIAL growing to 1.5 m (5ft).  See above for USDA hardiness. It is hardy to UK zone 5.  It is in flower from July to August. The species is hermaphrodite (has both male and female organs) and is pollinated by Wind.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers dry or  moist soil."
15,Synonyms,Zerna ramosa. (Huds.)Lindm.
16,Plant Habitats,Woodland Garden Dappled Shade; Hedgerow;
17,Edible Uses Description,None known
18,Medicinal Uses,Bach: Plants used in the Bach flower remedies.
19,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.BachThe plant is used in Bach flower remedies - the keywords for prescribing it are 'Uncertainty', 'Despondency' and 'Dissatisfaction'[209]."
20,Other Uses,
21,Other Uses Description,None known
22,Cultivation Details,
23,Cultivation Details Description,"Succeeds in a sunny position in most well-drained soils[138, 200]."
24,Plant Propagation,"Seed - sow spring or autumn in situ and only just cover. Germination should take place within 2 weeks. If seed is in short supply it can be surface sown in a cold frame in early spring. When large enough to handle, prick out the seedlings into individual pots and plant them out in early summer. Division in spring. Large clumps can be planted out direct into their permanent positions whilst it is best to pot up smaller clumps and grow them on in a cold frame until they are ready to be planted out."
25,Other Names,If available other names are mentioned here
26,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
27,Found In,Countries where the plant has been found are listed here if the information is available
28,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
