,Attributes,Description
0,Latin Name,Myoporum platycarpum
1,Common Name,Sugarwood
2,Family,Myoporaceae
3,USDA hardiness,8-11
4,Known Hazards,"Although no records of toxicity have been found for this species, the fruits of at least some members of this genus are known to contain liver toxins and can be harmful in large quantities[173]."
5,Habitats,Dry areas[144] on loamy and clayey soils[152]. Usually found in poor limey soils[167].
6,Range,"Australia - New South Wales, Queensland, South Australia, Victoria."
7,Edibility Rating,(1 of 5)
8,Other Uses,(3 of 5)
9,Weed Potential,No
10,Medicinal Rating,(1 of 5)
11,Care (info),"Half Hardy,Well drained soil,Moist Soil,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/noplantimage1.JPG, https://pfaf.org/../Admin/PlantImages/noplantimage2.JPG"
13,Summary,
14,Physical Characteristics,"Myoporum platycarpum is an evergreen Shrub growing to 8 m (26ft) by 8 m (26ft).  See above for USDA hardiness. It is hardy to UK zone 9. It is in leaf all year. The species is hermaphrodite (has both male and female organs).  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils and can grow in very alkaline soils. It cannot grow in the shade. It prefers dry or  moist soil."
15,Synonyms,
16,Plant Habitats,Woodland Garden Sunny Edge; South Wall. By. West Wall. By.
17,Edible Parts,Fruit: 
18,Edible Uses,"Manna: this is a sweet substance that exudes naturally from certain plants, usually from the stems."
19,Edible Uses Description,"- raw or cooked[46, 61]. Caution is advised, see the notes above on possible toxicity. A sweet manna exudes from the stems[46, 154, 156, 167]. It is a popular local delicacy[61, 144]. The manna cannot be induced to flow by wounding the stem[144]."
20,Medicinal Uses,Laxative: Stimulates bowel movements in a fairly gentle manner.
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.LaxativeLaxative[152].
22,Other Uses,"Adhesive: Glues.,Resin: Used in perfumery, medicines, paints, soap making etc. This also includes turpentine, which is extracted from many resins and used as a preservative, water proofer etc,,Wood: A list of the trees and shrubs that are noted for having useful wood."
23,Other Uses Description,"The manna obtained from the stems can be used as an adhesive cement[167]. The plant yields a resin[154, 156]. No more details are given, though these reports could be referring to the manna.  - perfumed. Used for veneers and cabinet making, it is a sandalwood substitute[154, 156, 167].  hard and dense, yellow and streaked brown with small black features. It smells of sugar when it is worked. An excellent shade, shelter or screening plant for dry areas. Its foliage is palatable to stock and is often grazed."
24,Cultivation Details,
25,Cultivation Details Description,"A hardy and attractive plant. Occurs in mallee communities but on many different soil types, mostly alkaline, sand to loam and is extremely hardy and frost tolerant. In some areas it can be the dominant tree in the landscape and on well drained deeper soils could reach 10 metres in height."
26,Plant Propagation,"Seed - sow spring in a greenhouse. When they are large enough to handle, prick the seedlings out into individual pots and grow them on in the greenhouse for at least their first winter. Plant them out into their permanent positions in late spring or early summer, after the last expected frosts. Consider giving the plants some protection from the cold for their first few winters outdoors. Cuttings of half-ripe wood, 5 - 10cm with a heel, July/August in a frame. Pot up in the autumn. Good percentage[78]."
27,Other Names,If available other names are mentioned here
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
29,Found In,Countries where the plant has been found are listed here if the information is available
30,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
