,Attributes,Description
0,Latin Name,Burretiodendron hsienmu
1,Common Name,Hsienmu wood
2,Family,Malvaceae
3,USDA hardiness,10-12
4,Known Hazards,None known
5,Habitats,"A canopy tree in lowland semi-deciduous woodland, sometimes as the dominant component[ 338 ]."
6,Range,"E. Asia - southwest China, Vietnam."
7,Edibility Rating,(0 of 5)
8,Other Uses,(4 of 5)
9,Weed Potential,No
10,Medicinal Rating,(0 of 5)
11,Care (info),"Tender,Moist Soil,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Burretiodendron hsienmu 1.jpg, https://pfaf.org/../Admin/PlantImages/Burretiodendron hsienmu 2.jpg"
13,Summary,"Burretiodendron hsienmu is a slow growing flowering plant up to 40 m tall found in Vietnam and China. The wood of this species is highly valued for its characteristics - very hard, durable, tough, and resistant to termites. It is used in making chopping boards, boats, and as material in building houses. Found In: China (Guangxi, Yunnan) and nature reserves, including Ba Be National Park in Viet Nam."
14,Physical Characteristics,"Burretiodendron hsienmu is a deciduous Tree growing to 35 m (114ft) by 35 m (114ft) at a slow rate. See above for USDA hardiness. It is hardy to UK zone 10.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It cannot grow in the shade. It prefers  moist soil. The plant can tolerates strong winds but not maritime exposure."
15,Synonyms,Burretiodendron tonkinense (Gagnep.) Kosterm. Excentrodendron hsienmu (Chun & F.C.How) Hung T.Chang
16,Plant Habitats,
17,Edible Uses Description,None known
18,Medicinal Uses,
19,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.None known
20,Other Uses,Wood: A list of the trees and shrubs that are noted for having useful wood.
21,Other Uses Description,"Other uses rating: High (4/5). Other Uses: The wood is very hard. It is prized for making chopping boards and is also used in building houses and boats[ 266 ]. The timber is highly valued, and in many parts of its range mature trees have become very scarce or been eliminated. Habitat loss and degradation have also contributed to the decline."
22,Cultivation Details,
23,Cultivation Details Description,A slow-growing tree[ 338 ]. Natural regeneration is observed to be strong in forest gaps[ 338 ].
24,Plant Propagation,Seed
25,Other Names,If available other names are mentioned here
26,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
27,Found In,"UK Hardiness Map
US Hardiness Map"
28,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
