,Attributes,Description
0,Latin Name,Phytolacca americana
1,Common Name,"Pokeweed, American pokeweed, Garnet, Pigeon Berry, Poke"
2,Family,Phytolaccaceae
3,USDA hardiness,4-8
4,Known Hazards,"The leaves are poisonous[21, 62, 76, 95]. They are said to be safe to eat when young, the toxins developing as the plants grow older. Another report says that the seeds and root are poisonous. The plant sap can cause dermatitis in sensitive people[222]. The plant contains substances that cause cell division and can damage chromosomes. These substances can be absorbed through any abrasions in the skin, potentially causing serious blood aberratins, and so it is strongly recommended that the people wear gloves when handling the plant[222, 274]. Avoid during pregnancy. Even children consume even 1 berry emergency poison treatment should be instituted. Up to 10 berries are considered harmless for adults [301]."
5,Habitats,"Damp rich soils in clearings, woodland margins and roadsides[43]. Disturbed areas, pastures, clearings, thickets, woodland borders and roadsides from sea level to 1400 metres[270]."
6,Range,Northern and Central N. America. Occasionally naturalized in Britain[17].
7,Edibility Rating,(3 of 5)
8,Other Uses,(2 of 5)
9,Weed Potential,Yes
10,Medicinal Rating,(3 of 5)
11,Care (info),"Fully Hardy,Moist Soil,Semi-shade,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/PhytolaccaAmericana.jpg, https://pfaf.org/../Admin/PlantImages/PhytolaccaAmericana2.jpg"
13,Summary,
14,Physical Characteristics,"Phytolacca americana is a PERENNIAL growing to 2 m (6ft) by 1.5 m (5ft) at a fast rate. See above for USDA hardiness. It is hardy to UK zone 4 and is not frost tender.  It is in flower from August to September, and the seeds ripen from September to November. The species is hermaphrodite (has both male and female organs).  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil."
15,Synonyms,P. decandra.
16,Plant Habitats,Woodland Garden Sunny Edge; Dappled Shade; Cultivated Beds;
17,Edible Parts,"Fruit: ,Leaves: ,Shoots: "
18,Edible Uses,Colouring: edible dyes
19,Edible Uses Description,"Leaves - they must be cooked and even then it is best to change the water once[1, 2, 4, 33, 95]. They are used like spinach[183]. Only the young leaves should be used since they become toxic with age[102]. Caution is advised, see the notes above on toxicity. Young shoots - cooked[20, 33, 62, 102]. An asparagus substitute[183], they are delicious[159]. The shoots are sometimes blanched before using, or forced in cellars to provide an early crop[183]. The tender clear inner portion of the stem can be rolled in cornmeal and fried[183]. Although cultivated on a small scale in N. America for its shoots, caution is advised, see notes above. A nutritional analysis is available[218]. Fruit - cooked and used in pies[159, 213]. Poisonous raw, causing vomiting and diarrhoea. Even the cooked fruits should be viewed with caution. The fruit is a berry about 12mm in diameter[200]. A red dye is obtained from the fruit and used as a food colouring[183]."
20,Medicinal Uses,"Alterative: Causes a gradual beneficial change in the body, usually through improved nutrition and elimination, without having any marked specific action.,Anodyne: Relieves pain, it is milder than an analgesic.,Antiinflammatory: Reduces inflammation of joints, injuries etc.,Antirheumatic: Treats rheumatism.,Antiviral: Treats virus diseases,Cancer: Used in the treatment of cancer.,Cathartic: A strong laxative but less violent than a purgative.,Dysentery: Used in treating dysentery - an infection of the intestines that causes diarrhoea containing blood or mucus.,Expectorant: Clears phlegm from the chest by inducing coughing.,Homeopathy: A plant used in homeopathic treatments.,Hypnotic: Induces sleep.,Narcotic: Relieves pain, induces drowsiness and gives a sense of well-being.,Purgative: A drastic laxative causing a cleansing or watery evacuation of the bowels, usually with a griping pain."
