,Attributes,Description,age
0,Latin Name,Juglans neotropica,
1,Common Name,Andean Walnut,
2,Family,Juglandaceae,
3,USDA hardiness,10-12,
4,Known Hazards,None known,
5,Habitats,"Found in drier to very wet forests at elevations of 1,600 - 3,000 metres[337 ]. Trees are often found along stream banks and field boundaries, where they regenerate freely[349 ].",
6,Range,"Northern and western S. America - Venezuela, Ecuador, Colombia, Peru.",
7,Edibility Rating,(3 of 5),
8,Other Uses,(4 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(2 of 5),
11,Care (info),"Tender,Moist Soil,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Juglans neotropica.JPEG, https://pfaf.org/../Admin/PlantImages/Juglans neotropica2.JPEG",
13,Summary,"Other common names are Colombian Walnut, Tropical Walnut, Ecuadorian Walnut, nogal, cedar negro, cedar nogal, and nodal Bogotano. Found in Colombia, Ecuador, and Peru, Juglans neotropica or Andean Walnut is a slow-growing tree that is threatened by habitat loss. It grows up to 40 m in height, with red-brown bark and an oval-shaped crown. The bole is conical, straight, and up to 60 cm in diameter. The bark is thick and cracked. The leaves are compound and used as a tonic when boiled. The fruits are yellow-green when ripe. The seed is edible and the sap of fruit husk is a strong dye. The bark is a tannin source. The wood is ideal for decorative veneer, cabinet-making, interior carpentry, decors, guitars, packing boxes, etc. It also makes a good fuel and is used in charcoal-making.",
14,Physical Characteristics,"Juglans neotropica is a deciduous Tree growing to 25 m (82ft) by 18 m (59ft) at a slow rate. See above for USDA hardiness. It is hardy to UK zone 10. The plant is self-fertile. It is noted for attracting wildlife.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils and can grow in very alkaline soils. It cannot grow in the shade. It prefers  moist soil. The plant is not wind tolerant.",
15,Synonyms,Jugans andina Triana & Cortés Juglans columbiensis Dode Juglans equatoriensis Linden Juglans granate,
16,Plant Habitats,,
17,Edible Parts,"Seed: includes nuts, cereals, peas and beans.",
18,Edible Uses,"Oil: Oil,Oil: ",
19,Edible Uses Description,"d - raw or cooked. Eaten fresh, or used in various preparations[335 ]. The seed is larger than the common walnut (Juglans regia) and has a rich and pleasant flavour, though it is contained in a very thick, bony shell[301 , 349 , 402 ]. The seed is rich in oil[337 ].",
20,Medicinal Uses,"Tonic: Improves general health. Slower acting than a stimulant, it brings steady improvement.",
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.TonicThe boiled leaves are used as a tonic[504 ].,
