,Attributes,Description,age
0,Latin Name,Santalum acuminatum,
1,Common Name,Quandong,
2,Family,Santalaceae,
3,USDA hardiness,Coming soon,
4,Known Hazards,None known,
5,Habitats,"Sandy soils in the dry interior, also in loamy and clay soils[154, 157].",
6,Range,Australia - all mainland states.,
7,Edibility Rating,(1 of 5),
8,Other Uses,(2 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(1 of 5),
11,Care (info),"Moist Soil,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/SantalumAcuminatum.jpg, https://pfaf.org/../Admin/PlantImages/SantalumAcuminatum2.jpg",
13,Summary,,
14,Physical Characteristics,"Santalum acuminatum is an evergreen Shrub. The species is hermaphrodite (has both male and female organs).  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil.",
15,Synonyms,,
16,Plant Habitats,Woodland Garden Sunny Edge;,
17,Edible Parts,"Fruit: ,Seed: includes nuts, cereals, peas and beans.",
18,Edible Uses,,
19,Edible Uses Description,"Fruit - raw or cooked[144, 157, 167]. It can be dried for later use[157]. Seed. Oily and nutritious, but not very palatable[144, 154, 167].",
20,Medicinal Uses,Skin: Plants used in miscellaneous treatments for the skin.,
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.SkinProvides a liniment for use on sores, boils etc[154].",
22,Other Uses,"Friction sticks: Used for starting fires when there are no matches.,Tannin: An astringent substance obtaied from plants, it is used medicinally, as a dye and mordant, stabilizer in pesticide etc.,Wax: Used for making candles etc.,Wood: A list of the trees and shrubs that are noted for having useful wood.",
23,Other Uses Description,"The bark contains up to 18% tannin[154]. The seed is rich in oil and burns like a candlenut[144, 154].  - hard, heavy, close-grained. It is used for making furniture etc[154]. The wood is oily and makes a god friction stick for making fire[167].",
24,Cultivation Details,,
25,Cultivation Details Description,A root parasite[144].,
26,Plant Propagation,Seed -,
27,Other Names,If available other names are mentioned here,
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
29,Found In,Countries where the plant has been found are listed here if the information is available,
30,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
