,Attributes,Description,age
0,Latin Name,Taraxacum officinale,
1,Common Name,"Dandelion - Kukraundha, Kanphool, Common dandelion, Dandelion",
2,Family,Asteraceae or Compositae,
3,USDA hardiness,5-9,
4,Known Hazards,"This plant has been mentioned in various books on poisonous plants but any possible toxins will be of very low concentration and toxicity[10]. There are reports that some people have suffered dermatitis as a result of touching the plant, this is probably caused by the latex in the leaves and stems[222].",
5,Habitats,A very common weed of grassland and cultivated ground[17].,
6,Range,"Throughout most of the northern hemisphere, including Britain.",
7,Edibility Rating,(4 of 5),
8,Other Uses,(3 of 5),
9,Weed Potential,Yes,
10,Medicinal Rating,(3 of 5),
11,Care (info),"Fully Hardy,Moist Soil,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/TaraxacumOfficinale.jpg, https://pfaf.org/../Admin/PlantImages/TaraxacumOfficinale2.jpg",
13,Summary,"Bloom Color: Yellow. Main Bloom Time: Early summer, Early spring, Late summer, Late spring, Mid summer, Mid spring. Form: Spreading or horizontal.",
14,Physical Characteristics,"Taraxacum officinale is a PERENNIAL growing to 0.5 m (1ft 8in) by 0.3 m (1ft) at a fast rate. See above for USDA hardiness. It is hardy to UK zone 5 and is not frost tender.  It is in flower from April to May, and the seeds ripen from May to June. The species is hermaphrodite (has both male and female organs) and is pollinated by Insects, Apomictic (reproduce by seeds formed without sexual fusion). The plant is self-fertile. It is noted for attracting wildlife.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils and can grow in very alkaline soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil. The plant can tolerate maritime exposure.",
15,Synonyms,,
16,Plant Habitats,Lawn; Meadow; Cultivated Beds;,
17,Edible Parts,"Flowers: ,Leaves: ,Root: includes bulbs, corms, tubers, rhizomes etc.",
18,Edible Uses,"Coffee: the various substitutes that can be used instead of coffee.,Tea: the various herb teas that can be used in place of tea, plus the genuine article.",
19,Edible Uses Description,"eaLeaves - raw or cooked[1, 2, 4, 5, 7, 9, 12, 14, 33, 154]. When used in salads, they are rather bitter, though less so in the winter. Tender young leaves are considerably less bitter than older leaves[K]. The leaves are often blanched (by excluding light from the growing plant) before use[183]. This will make them less bitter, but they will also contain less vitamins and minerals[K]. A very nutritious food, 100g of the raw leaves contain about 2.7g. protein, 9.2g. carbohydrate, 187mg Calcium, 66mg phosphorus, 3.1mg iron, 76mg sodium, 397mg potassium, 36mg magnesium, 14000iu vitamin A, 0.19mg vitamin B1, 0.26mg vitamin B2, 35mg vitamin C[173]. Root - raw or cooked[5, 9, 12, 183]. Bitter. A turnip-like flavour[159]. Flowers - raw or cooked[102, 159]. A rather bitter flavour[K], the unopened flower buds can be used in fritters[183] and they can also be preserved in vinegar and used like capers[7]. Both the leaves and the roots are used to flavour herbal beers and soft drinks such as 'Dandelion and Burdock'[238]. The roots of 2 year old plants are harvested in the autumn, dried and roasted to make a very good coffee substitute[2, 4, 5, 12, 54, 159]. It is caffeine-free[213]. A pleasant tea is made from the flowers[12, 102]. They are also used to make wine - all green parts should be removed when making wine to prevent a bitter flavour[238]. The leaves and the roots can also be used to make tea.",
20,Medicinal Uses,"Aperient: A mild laxative.,Cholagogue: Increases the flow of bile and its discharge from the body.,Depurative: Eliminates toxins and purifies the system, especially the blood.,Diuretic: Acts on the kidneys, promoting the flow of urine.,Eczema: Used in the treatment of eczema - a chronic health condition that affects the skin, causing redness, dryness, itching and infections.,Hepatic: Acts on the liver (for better or worse!).,Hypoglycaemic: Reduces the levels of sugar in the blood.,Laxative: Stimulates bowel movements in a fairly gentle manner.,Miscellany: Various medicinal actions that need more clarification.,Stomachic: Aids and improves the action of the stomach.,Tonic: Improves general health. Slower acting than a stimulant, it brings steady improvement.,Urinary: Treats urinary problems, including urinary tract infection (UTI).,Vitamin C: Plants good for their vitamin C content,Warts: Used in the treatment of warts, corns etc.",
