,Attributes,Description
0,Latin Name,Aspidosperma polyneuron
1,Common Name,Peroba Rosa
2,Family,Apocynaceae
3,USDA hardiness,10-12
4,Known Hazards,"The freshly cut wood and sap of Aspidosperma species causes irritation of the eyes, nose, and throat, with general malaise[ 407 ]. The sawdust, on contact with abraded skin, produces local burning and a vesicular eruption with general symptoms of muscular weakness and cramps, sweating, dryness of the mouth, and faintness[ 407 ]. Once the wood is thoroughly dry it loses its toxicity unless polishes or dyes in organic solvents are used on it[ 407 ]"
5,Habitats,"A species of tropical, lowland to submontane moist forest. It occurs in various forest types in moderately humid areas from low to medium elevations. It can be dominant in the understory of Araucaria forest[ 349 ]."
6,Range,"S. America - Brazil, Argentina, Paraguay, Bolivia, Peru and Colombia."
7,Edibility Rating,(0 of 5)
8,Other Uses,(4 of 5)
9,Weed Potential,No
10,Medicinal Rating,(2 of 5)
11,Care (info),"Tender,Moist Soil,Semi-shade,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Aspidosperma polyneuron1.jpeg.jpg, https://pfaf.org/../Admin/PlantImages/Aspidosperma polyneuron2.jpeg.jpg"
13,Summary,Peroba rosa or Aspidosperma polyneuron is an evergreen tree that has an oblong crown and a straight cylindrical bole of up to 90 cm in diameter. The tree can grow up to 8-30 meters in height when fully matured. It functions as both an ornamental tree and a timber tree. The wood is highly valued for its heavy and durable characteristics and is primarily used for general construction. The bark has medicinal uses. It is an astringent and antipyretic.
14,Physical Characteristics,"Aspidosperma polyneuron is an evergreen Tree growing to 15 m (49ft) by 10 m (32ft) at a slow rate. See above for USDA hardiness. It is hardy to UK zone 10. The flowers are pollinated by Insects.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil."
15,Synonyms,
16,Plant Habitats,
17,Edible Uses Description,None known
18,Medicinal Uses,"Antipyretic: Treats fevers. See Febrifuge.,Astringent: Produces contraction in living tissue, reducing the flow of secretions and discharges of blood, mucus, diarrhoea etc.,Bitter: Increases the appetite and stimulates digestion by acting on the mucous membranes of the mouth. Also increases the flow of bile, stimulates repair of the gut wall lining and regulates the secretion of insulin and glucogen."
19,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Antipyretic  Astringent  BitterThe bark is antipyretic, astringent and bitter[ 739 ]."
20,Other Uses,"Furniture: A few miscellaneous uses that do not fit easily into other headings.,Wood: A list of the trees and shrubs that are noted for having useful wood."
21,Other Uses Description,"Other uses rating: High (4/5). Other Uses The heartwood is rose-red to orange or yellowish with some darker streaks; the sapwood a dull gray-white[ 409 ]. The texture is fine, compact, but with a rough surface; the grain is straight to interlocked; lustre is bright; there is no distinct taste or odour. The wood is heavy, hard, uniform, with excellent mechanical properties and very durable if kept dry. It works well with hand and machine tools, though it has a moderate blunting effect; it finishes well. An excellent structural timber that is easy to split, it is used primarily in general construction for joinery, veneers, and in the construction of ship decks, flooring, furniture, truck bodies, sleepers etc[ 46 , 349 , 363 , 419 , 719 ]."
22,Cultivation Details,
23,Cultivation Details Description,"Prefers a position with some shade[ 419 ]. Prefers a deep, fertile soil[ 419 ]. A slow-growing tree[ 419 ]. Silvicultural trials have been carried out and in different sites tree heights at 12 - 13 years have ranged from 4.7 to 7.8 metres[ 349 ]."
24,Plant Propagation,"Seed - best sown as soon as it is ripe in a partially shaded position in a nursery seedbed or in individual containers. A germination rate in excess of 70% can be expected, with the seed sprouting within 10 - 20 days. Young plants grow away slowly[ 419 ]. The seed can remain viable for at least 6 months in storage[ 419 ]."
25,Other Names,If available other names are mentioned here
26,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
27,Found In,Countries where the plant has been found are listed here if the information is available
28,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
