,Attributes,Description,age
0,Latin Name,Thelesperma trifidum,
1,Common Name,Stiff greenthread,
2,Family,Asteraceae or Compositae,
3,USDA hardiness,Coming soon,
4,Known Hazards,None known,
5,Habitats,Calcareous barrens and plains[43]. Dry soils[235].,
6,Range,"Central and Southern N. America - South Dakota, Missouri and Nebraska to Colorado, Texas and Mexico.",
7,Edibility Rating,(1 of 5),
8,Other Uses,(0 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(1 of 5),
11,Care (info),"Well drained soil,Moist Soil,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/ThelespermaTrifidum.jpg, https://pfaf.org/../Admin/PlantImages/ThelespermaTrifidum2.jpg",
13,Summary,,
14,Physical Characteristics,"Thelesperma trifidum is a ANNUAL/BIENNIAL growing to 1 m (3ft 3in).  It is in flower from June to September. The species is hermaphrodite (has both male and female organs) and is pollinated by Insects.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It cannot grow in the shade. It prefers dry or  moist soil.",
15,Synonyms,,
16,Plant Habitats,Cultivated Beds;,
17,Edible Parts,,
18,Edible Uses,"Tea: the various herb teas that can be used in place of tea, plus the genuine article.",
19,Edible Uses Description,"A tea is made from the leaves[61, 161, 177, 257].",
20,Medicinal Uses,TB: Plants used in the treatment of tuberculosis,
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.TBThe plant has been used in the treatment of children with tuberculosis[257].,
22,Other Uses,,
23,Other Uses Description,None known,
24,Cultivation Details,,
25,Cultivation Details Description,Succeeds in any moderately fertile well-drained soil in full sun[200].,
26,Plant Propagation,"Seed - sow spring in situ, only just covering the seed. In dry weather the seed should be watered in.",
27,Other Names,If available other names are mentioned here,
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
29,Found In,Countries where the plant has been found are listed here if the information is available,
30,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
