,Attributes,Description,age
0,Latin Name,Petroselinum crispum,
1,Common Name,Parsley,
2,Family,Apiaceae or Umbelliferae,
3,USDA hardiness,Coming soon,
4,Known Hazards,"Parsley is said to contain the alleged 'psychotroph' myristicine[218]. Excessive contact with the plant can cause skin inflammation[274]. Although perfectly safe to eat and nutritious in amounts that are given in recipes, parsley is toxic in excess, especially when used as an essential oil[238]. Avoid with oedema as may cause sodium and water retention. Avoid during pregnancy as parsley fruit associated with abortions. Avoid with kidney disease. Caution with allopathic medications as associated with serotonin activity [301].",
5,Habitats,"Grassy waste places on walls and rocks[17], especially on limestone and near the coast[165].",
6,Range,C. and S. Europe. Naturalized in Britain.,
7,Edibility Rating,(4 of 5),
8,Other Uses,(3 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(4 of 5),
11,Care (info),"Moist Soil,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/PetroselinumCrispum.jpg, https://pfaf.org/../Admin/PlantImages/PetroselinumCrispum2.jpg",
13,Summary,"Bloom Color: Green, Red, White, Yellow. Main Bloom Time: Early summer, Early fall, Early winter, Late summer, Late fall, Mid summer, Mid fall. Form: Upright or erect.",
14,Physical Characteristics,"Petroselinum crispum is a BIENNIAL growing to 0.6 m (2ft) by 0.3 m (1ft in) at a medium rate.  It is not frost tender.  It is in flower from June to August, and the seeds ripen from July to September. The species is hermaphrodite (has both male and female organs) and is pollinated by Insects. The plant is self-fertile. It is noted for attracting wildlife.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil.",
15,Synonyms,Petroselinum petroselinum. Petroselinum vulgare. Selinum petroselinum.,
16,Plant Habitats,Cultivated Beds;,
17,Edible Parts,Leaves: ,
18,Edible Uses,"Colouring: edible dyes,Tea: the various herb teas that can be used in place of tea, plus the genuine article.",
19,Edible Uses Description,"eaLeaves - raw or cooked[2, 4, 5, 9, 16, 21, 27]. Parsley is frequently used as a garnish or as a flavouring in salads and many cooked dishes, but has too strong a flavour to be eaten in quantity for most palates. It is an ingredient of the herb mix 'bouquet garni'[244]. The leaves should be harvested regularly in order to encourage fresh growth and get maximum yields[244]. The leaves are difficult to dry but are easily frozen[200]. For drying they require a well-ventilated room that receives long hours of sunlight - the leaves need to be quite crisp if they are to store[245]. Very rich in iron, iodine and magnesium, parsley is also a good source of other minerals and the vitamins A, B and C[201, 244]. The stems can be dried and ground and used as a food colouring[183]. A tea is made from the fresh or dried leaves, it is rich in vitamin C[21, 183]. An essential oil is obtained mainly from the leaves - it is used as a commercial food flavouring[46]. The leaves yields about 1% essential oil, whilst about 6% is obtained from the seed[7]. Some caution is advised on the use of this plant, especially the essential oil. See the notes above on toxicity.",
20,Medicinal Uses,"Antidandruff: Treats dandruff.,Antispasmodic: Relaxes muscular spasms and cramps, calming nervous irritation.,Aperient: A mild laxative.,Birthing aid: Used in facilitating birth, but not just to cause uterine contrctions.,Cancer: Used in the treatment of cancer.,Carminative: Reduces flatulence and expels gas from the intestines.,Depurative: Eliminates toxins and purifies the system, especially the blood.,Digestive: Aids digestion.,Diuretic: Acts on the kidneys, promoting the flow of urine.,Emmenagogue: Promotes or increases the menstrual flow. In early stages of pregnancy it can induce an abortion.,Expectorant: Clears phlegm from the chest by inducing coughing.,Galactofuge: Stops or reduces the flow of milk in a nursing mother.,Kidney: Used in the treatment of kidney diseases,Odontalgic: Treats toothache (temporary measure only) and other problems of the teeth and gums.,Ophthalmic: Treats eye complaints.,Poultice: A moist, usually warm or hot, mass of plant material applied to the skin in the treatment of burns etc.,Skin: Plants used in miscellaneous treatments for the skin.,Stings: Used in the treatment of stings and insect bites.,Stomachic: Aids and improves the action of the stomach.,Tonic: Improves general health. Slower acting than a stimulant, it brings steady improvement.,Urinary: Treats urinary problems, including urinary tract infection (UTI).,Vitamin C: Plants good for their vitamin C content",
