,Attributes,Description
0,Latin Name,Thaspium trifoliatum
1,Common Name,"Woodland parsnip, Thaspium"
2,Family,Apiaceae
3,USDA hardiness,4-9
4,Known Hazards,None Known
5,Habitats,"Rocky upland woodlands, rocky bluffs, upland oak savannas, woodland borders and openings, prairies, streambanks, and roadsides."
6,Range,Native to eastern North America from Minnesota to New York south to Texas and Florida with concentrations found in the Mississippi River valley.
7,Edibility Rating,(0 of 5)
8,Other Uses,(2 of 5)
9,Weed Potential,No
10,Medicinal Rating,(0 of 5)
11,Care (info),"Fully Hardy,Well drained soil,Moist Soil,Semi-shade,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Thaspium_trifoliatum1.JPEG, https://pfaf.org/../Admin/PlantImages/Thaspium_trifoliatum2.JPEG"
13,Summary,
14,Physical Characteristics,"Thaspium trifoliatum is a PERENNIAL growing to 1.2 m (4ft) by 1.2 m (4ft in) at a fast rate. See above for USDA hardiness. It is hardy to UK zone 5. It is noted for attracting wildlife.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers dry or  moist soil."
15,Synonyms,T. trifoliata L. T. trifoliatum var. trifoliatum
16,Plant Habitats,
17,Edible Uses Description,None Known
18,Medicinal Uses,
19,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.None known
20,Other Uses,
21,Other Uses Description,"Invertebrates shelter: beneficial for insects and other arthropods. Nectary: provides nectar or pollen for beneficial insects [1-2]. Insectory        The nectar and pollen of the maroon flowers attract primarily flies and beetles such as dance flies (Empis loripedis). The caterpillars of two butterflies, Papilio polyxenes asterias (Black Swallowtail) and Papilio joanae (Ozark Swallowtail), feed on the foliage of Thaspium trifoliatum (Meadow Parsnip). An aphid, Aphis thaspii, sucks juices from the umbels of the flowers [1-6]. Woodland or native US plant gardens."
22,Cultivation Details,
23,Cultivation Details Description,"A long-lived Perennial in the parsley family. Prefers full sun to light shade, mesic (environment or habitat containing a moderate amount of moisture) to dry-mesic conditions, and practically any kind of soil, including those that contain clay-loam and rocky material. preferred Soil pH: 5.0 - 5.5. Bloom Time: May to July. Bloom Color: Yellow or Purple (depending on variety). Flower: Showy. For polyculture design as well as the above-ground architecture (form - tree, shrub etc. and size shown above) information on the habit and root pattern is also useful and given here if available. The plant growth habit is a clumper with limited spread [1-2]. The root pattern is a tap root similar to a carrot going directly down [1-2]. Thaspium trifoliatum has two varieties - var. trifoliatum, which has dark maroon flowers, and aureum, which has golden yellow flowers."
24,Plant Propagation,Seed
25,Other Names,If available other names are mentioned here
26,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
27,Found In,Countries where the plant has been found are listed here if the information is available
28,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
