,Attributes,Description,age
0,Latin Name,Coffea arabica,
1,Common Name,Coffee Arabica,
2,Family,Rubiaceae,
3,USDA hardiness,9-11,
4,Known Hazards,"The seeds contain chlorogenic acid, which is a known allergen[238].",
5,Habitats,"An understorey tree in high elevation humid forests [303 , 307 ].",
6,Range,Africa - Tropical regions in the northeast.,
7,Edibility Rating,(3 of 5),
8,Other Uses,(3 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(3 of 5),
11,Care (info),"Tender,Moist Soil,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Coffea_arabica5.JPEG, https://pfaf.org/../Admin/PlantImages/Coffea_arabica6.JPEG",
13,Summary,,
14,Physical Characteristics,"Coffea arabica is an evergreen Shrub growing to 6 m (19ft) by 3 m (9ft) at a medium rate.  See above for USDA hardiness. It is hardy to UK zone 10. The flowers are pollinated by Bees. The plant is self-fertile. Suitable for: medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil.",
15,Synonyms,C. bourbonica Pharm. ex Wehmer. C. corymbulosa Bertol. C. laurifolia Salisb. C. moka Heynh. C. sundana Miq. C. vulgaris Moench.,
16,Plant Habitats,,
17,Edible Parts,"Fruit: ,Leaves: ,Seed: includes nuts, cereals, peas and beans.",
18,Edible Uses,"Coffee: the various substitutes that can be used instead of coffee.,Condiment: the various plants that are used as flavourings, either as herbs, spices or condiments.,Drink: not including plant saps, tea or coffee substitutes.,Tea: the various herb teas that can be used in place of tea, plus the genuine article.",
19,Edible Uses Description,"k  TeaCoffea arabica accounts for 60% of the world's coffee production. The dried seeds ('beans') are roasted, ground, and brewed to make one of the two most popular beverages globally [303 ]. Coffee is widely used as a flavouring in ice cream, pastries, candies, and liqueurs [303 ]. The seed has been used as a masticatory since ancient times. Cooked in butter, it can be used to make rich flat cakes [303 ]. An extract from the seeds is used as a flavouring in ice cream etc. [301 ]. The dried, roasted green seeds are used as an appetizer, whilst chocolate-covered roasted seeds are used as a gourmet snack [301 ]. The red fruits and leaves are chewed for their stimulating properties [301 ]. Leaves - cooked. The cooked leaves have a strong brown colour, a good texture and a relatively neutral flavour with only a hint of bitterness [298 ]. The leaves contain more caffeine than the fruit and are sometimes used as a tea substitute[301 ].",
20,Medicinal Uses,"Analgesic: Relieves pain.,Antiasthmatic: Treats asthma.,Antidote: Counters poisoning.,Antiemetic: Prevents vomiting.,Aphrodisiac: Increases the sexual appetite.,Aromatic: Having an agreeable odour and stimulant qualities.,Bitter: Increases the appetite and stimulates digestion by acting on the mucous membranes of the mouth. Also increases the flow of bile, stimulates repair of the gut wall lining and regulates the secretion of insulin and glucogen.,Cardiotonic: A tonic for the heart.,Deodorant: Masks smells. Is this medicinal?,Diuretic: Acts on the kidneys, promoting the flow of urine.,Diuretic: Acts on the kidneys, promoting the flow of urine.,Febrifuge: Reduces fevers.,Galactogogue: Promotes the flow of milk in a nursing mother.,Hypnotic: Induces sleep.,Malaria: Treats malaria - an acute febrile illness caused by Plasmodium parasites spread to people through the bites of mosquitos.,Nervine: Stimulates and calms the nerves.,Stimulant: Excites or quickens activity of the physiological processes. Faster acting than a tonic but differing from a narcotic in that it does not give a false sense of well-being.",
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Analgesic  Antiasthmatic  Antidote  Antiemetic  Aphrodisiac  Aromatic  Bitter  Cardiotonic  Deodorant  Diuretic  Diuretic  Febrifuge  Galactogogue  Hypnotic  Malaria  Nervine  StimulantThe seed contains caffeine, a widely used stimulant used in proprietary painkillers to potentiate the effect of aspirin and paracetamol [238 ]. It also has the stimulants theobromine and theophylline, chlorogenic acid, which is stimulant and diuretic, as well as a known allergen [238 ]. The seed is a bitter, aromatic, stimulant herb that has diuretic effects and controls vomiting [238 ]. It is reported to be analgesic, an aphrodisiac, anorexic, antidotal, cardiotonic, CNS-stimulant, counter-irritant, diuretic, hypnotic, galactagogue and nervine [303 ]. Whilst not usually recognised as a medical herb, coffee is a highly effective general stimulant, having a particular effect upon the central nervous system, improving perception and physical performance [254 ]. It has been found to help in some cases of headache or migraine  [254 ]. An enema made using coffee beans is an effective cleanser for the large bowel [254 ]. Coffee is a folk remedy for asthma, atropine poisoning, fever, flu, headache, jaundice, malaria, migraine, narcosis, nephrosis, opium poisoning, sores and vertigo [303 ].",
