,Attributes,Description
0,Latin Name,Atriplex californica
1,Common Name,"California Orach, California saltbush"
2,Family,Chenopodiaceae
3,USDA hardiness,7-10
4,Known Hazards,"No member of this genus contains any toxins, all have more or less edible leaves. However, if grown with artificial fertilizers, they may concentrate harmful amounts of nitrates in their leaves."
5,Habitats,"Sea bluffs, sandy coasts, crevices in sea cliffs, coastal strands, edges of coastal salt marsh, coastal sage scrub from sea level to 50 metres[270]."
6,Range,South-western N. America - California.
7,Edibility Rating,(3 of 5)
8,Other Uses,(0 of 5)
9,Weed Potential,No
10,Medicinal Rating,(0 of 5)
11,Care (info),"Frost Hardy,Well drained soil,Moist Soil,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/AtriplexCalifornica.jpg, https://pfaf.org/../Admin/PlantImages/AtriplexCalifornica2.jpg"
13,Summary,
14,Physical Characteristics,"Atriplex californica is a PERENNIAL growing to 0.1 m (0ft 4in).  See above for USDA hardiness. It is hardy to UK zone 8.  It is in flower from July to August, and the seeds ripen from August to October. The species is monoecious (individual flowers are either male or female, but both sexes can be found on the same plant) and is pollinated by Wind.  Suitable for: light (sandy) and medium (loamy) soils, prefers  well-drained soil and can grow in nutritionally poor soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils and can grow in very alkaline and saline soils. It cannot grow in the shade. It prefers dry or  moist soil and can tolerate drought. The plant can tolerate maritime exposure."
15,Synonyms,
16,Plant Habitats,Cultivated Beds;
17,Edible Parts,"Leaves: ,Seed: includes nuts, cereals, peas and beans."
18,Edible Uses,
19,Edible Uses Description,"Leaves - cooked. Seed - cooked. Used as a piñole[103, 105, 161, 177]. The seeds are 1 - 2mm in diameter[270]."
20,Medicinal Uses,
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.None known
22,Other Uses,
23,Other Uses Description,None known
24,Cultivation Details,
25,Cultivation Details Description,"Succeeds in full sun in any well-drained but not too fertile soil[200]. Most species in this genus tolerate saline and very alkaline soils[200]. Succeeds in a hot dry position. This species is not hardy in the colder areas of the country, it tolerates temperatures down to between -5 and -10°c[200]."
26,Plant Propagation,"Seed - sow April/May in a cold frame. Germination usually takes place within 1 - 3 weeks at 13°c. As soon as they are large enough to handle, prick the seedlings out into individual pots and plant them out into their permanent positions in the summer[134]."
27,Other Names,If available other names are mentioned here
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
29,Found In,Countries where the plant has been found are listed here if the information is available
30,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
