,Attributes,Description
0,Latin Name,Helianthemum canadense
1,Common Name,"Frostweed, Longbranch frostweed"
2,Family,Cistaceae
3,USDA hardiness,6-9
4,Known Hazards,None known
5,Habitats,"Open woods, clearings and barrens in dry sandy soils[43]"
6,Range,"Eastern N. America - Maine to Ontario and Wisconsin, south to North Carolina and Mississippi."
7,Edibility Rating,(0 of 5)
8,Other Uses,(0 of 5)
9,Weed Potential,No
10,Medicinal Rating,(2 of 5)
11,Care (info),"Fully Hardy,Well drained soil,Moist Soil,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/HelianthemumCanadense.gif, https://pfaf.org/../Admin/PlantImages/HelianthemumCanadense2.gif"
13,Summary,
14,Physical Characteristics,"Helianthemum canadense is a PERENNIAL growing to 0.4 m (1ft 4in).  See above for USDA hardiness. It is hardy to UK zone 7.  It is in flower from May to July. The species is hermaphrodite (has both male and female organs) and is pollinated by Insects, cleistogamy.  Suitable for: light (sandy) and medium (loamy) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils and can grow in very alkaline soils. It cannot grow in the shade. It prefers dry or  moist soil."
15,Synonyms,
16,Plant Habitats,Woodland Garden Sunny Edge;
17,Edible Uses Description,None known
18,Medicinal Uses,"Alterative: Causes a gradual beneficial change in the body, usually through improved nutrition and elimination, without having any marked specific action.,Antiscrophulatic: Counteracts scrofula. (TB, especially of the lymph glands),Astringent: Produces contraction in living tissue, reducing the flow of secretions and discharges of blood, mucus, diarrhoea etc.,Cancer: Used in the treatment of cancer.,Tonic: Improves general health. Slower acting than a stimulant, it brings steady improvement."
19,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Alterative  Antiscrophulatic  Astringent  Cancer  TonicThe dried leaves are alterative, antiscrofulatic, astringent and tonic[4, 21, 46, 207]. A tea made from the leaves is used in the treatment of kidney ailments and sore throats[222, 257]. A strong leaf tea has been used in the treatment of scrofula[222]. It is applied externally to skin diseases and eye infections[222]. It is said that an oil helpful in the treatment of cancer has been obtained from the plant[4]. Some caution is advised since an overdose can cause nausea and vomiting[4]."
20,Other Uses,
21,Other Uses Description,None known
22,Cultivation Details,
23,Cultivation Details Description,Requires a light well-drained soil in a sunny open position[200]. Tolerates a pH range from 5.5 to 8[200].
24,Plant Propagation,"Seed - sow spring in a greenhouse. When they are large enough to handle, prick the seedlings out into individual pots and grow them on in the greenhouse for at least their first winter. Plant them out into their permanent positions in late spring or early summer, after the last expected frosts. Cuttings of half-ripe wood, 6 - 8cm with a heel, late summer in a sandy soil in a frame[200]."
25,Other Names,If available other names are mentioned here
26,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
27,Found In,Countries where the plant has been found are listed here if the information is available
28,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
