,Attributes,Description
0,Latin Name,Silphium trifoliatum
1,Common Name,Whorled rosinweed
2,Family,Compositae
3,USDA hardiness,4-6
4,Known Hazards,None Known
5,Habitats,"Open, grassy areas such as prairies, river cobble bars, and roadsides."
6,Range,Native to the eastern United States east of the Mississippi River.
7,Edibility Rating,(0 of 5)
8,Other Uses,(2 of 5)
9,Weed Potential,No
10,Medicinal Rating,(0 of 5)
11,Care (info),"Fully Hardy,Well drained soil,Moist Soil,Semi-shade,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Silphium_trifoliatum1.JPEG, https://pfaf.org/../Admin/PlantImages/Silphium_trifoliatum2.JPEG"
13,Summary,
14,Physical Characteristics,"Silphium trifoliatum is a PERENNIAL growing to 1.8 m (6ft) by 1.8 m (6ft) at a medium rate.  See above for USDA hardiness. It is hardy to UK zone 5. The flowers are pollinated by Bees, Insects. It is noted for attracting wildlife.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers dry or  moist soil."
15,Synonyms,No synonyms are recorded for this name.
16,Plant Habitats,
17,Edible Uses Description,"Dave Jacke in his book Edible Forest Gardens has noted that this plant is edible although we have been unable to find any confirmation. Other Silphium species are edible for example Silphium integrifolium produces an protein-oil staple Crop and Silphium laciniatum resin is used as a chewing gum to sweeten the breath[4, 61, 105, 257]."
18,Medicinal Uses,
19,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.None known
20,Other Uses,
21,Other Uses Description,"Invertebrates shelter: beneficial for insects and other arthropods. Nectary: provides nectar or pollen for beneficial insects [1-2]. Garden Ornamental. More manageable than most perennial sunflowers as it spreads slowly, and it is not known to be allelopathic. Adapts well to prairies, wildflower/native plant gardens, naturalized areas, meadows or moist, open woodland areas. Attracts birds and butterflies"
22,Cultivation Details,
23,Cultivation Details Description,"A tall perennial forb for full to partial shade. Leaves are attached to the stem in a 'whorled' formation. Sun Exposure: Full, Partial. Soil Moisture: Medium, Medium-Dry. Drought-tolerant; suitable for xeriscaping. Bloom Time: July to September. Bloom Color: Yellow. For polyculture design as well as the above-ground architecture (form - tree, shrub etc. and size shown above) information on the habit and root pattern is also useful and given here if available. The plant growth habit is a runner spreading indefinitely by rhizomes or stolons [1-2]."
24,Plant Propagation,"Seed. Plants may be slow to establish in the garden, particularly when grown from seed. Plants often self-seed in optimum growing conditions. Division."
25,Other Names,If available other names are mentioned here
26,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
27,Found In,Countries where the plant has been found are listed here if the information is available
28,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
