,Attributes,Description,age
0,Latin Name,Equisetum arvense,
1,Common Name,Field Horsetail,
2,Family,Equisetaceae,
3,USDA hardiness,3-11,
4,Known Hazards,"Large quantities of the plant can be toxic. This is because it contains the enzyme thiaminase[172], a substance that can rob the body of the vitamin B complex[65]. In small quantities this enzyme will do no harm to people eating an adequate diet that is rich in vitamin B, though large quantities can cause severe health problems. The enzyme is destroyed by heat or thorough drying, so cooking the plant will remove the thiaminase[172]. The plant also contains equisetic acid - see the notes on medicinal uses for more information[213]. Avoid in patients with oedema due to heart failure or impaired kidney function [301].",
5,Habitats,"Open fields, arable land, waste places, hedgerows and roadsides[9], usually on moist soils[4].",
6,Range,"Arctic and temperate regions of Europe, including Britain, N. America and Asia.",
7,Edibility Rating,(2 of 5),
8,Other Uses,(4 of 5),
9,Weed Potential,Yes,
10,Medicinal Rating,(3 of 5),
11,Care (info),"Fully Hardy,Well drained soil,Moist Soil,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/EquisetumArvense.gif, https://pfaf.org/../Admin/PlantImages/EquisetumArvense2.gif",
13,Summary,"Equisetum species - horsetail family are Creeping, perenial, Branching rootstocks, rooted at the nodes.  The Arial stems may be annual or Perennial, are cylindrical, fluted, simple or with whorled branches at the jointed nodes.  The internodes are usually hollow.  The Surfaces of the stems are covered with Silica.  The Cones are terminal.Equisetum avense is a Perennial from creeping rhizomes, often forming large colonies; to 2 1/2 ft.  Stems hollow, riged, jointed.  Sterile stems green, with whorled branches ar nodes; leaves reduced to brownish, papery, toothed sheath around node; sheath with fewer then 14 teeth.  Fertile stems brownish to whitish, with large ""cone"" at tip, formed by spore-producing scales; cone produced in early spring.",
14,Physical Characteristics,"Equisetum arvense is a PERENNIAL growing to 0.6 m (2ft).  See above for USDA hardiness. It is hardy to UK zone 3. The seeds ripen in April.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and can grow in nutritionally poor soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers dry or  moist soil.",
15,Synonyms,Equisetum calderi. Equisetum saxicola.,
16,Plant Habitats,Meadow; Hedgerow;,
