,Attributes,Description
0,Latin Name,Panicum antidotale
1,Common Name,"Blue Panic Grass, Blue panicum"
2,Family,Poaceae or Gramineae
3,USDA hardiness,Coming soon
4,Known Hazards,None known
5,Habitats,Not known
6,Range,"E. Asia - Himalayas from Afghanistan to Nepal, and the Upper Gangetic Plain."
7,Edibility Rating,(1 of 5)
8,Other Uses,(0 of 5)
9,Weed Potential,Yes
10,Medicinal Rating,(1 of 5)
11,Care (info),"Moist Soil,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/PanicumAntidotale.jpg, https://pfaf.org/../Admin/PlantImages/PanicumAntidotale2.jpg"
13,Summary,
14,Physical Characteristics,"Panicum antidotale is a PERENNIAL growing to 3 m (9ft 10in). The species is hermaphrodite (has both male and female organs) and is pollinated by Wind.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It cannot grow in the shade. It prefers  moist soil."
15,Synonyms,
16,Plant Habitats,Cultivated Beds;
17,Edible Parts,"Seed: includes nuts, cereals, peas and beans."
18,Edible Uses,
19,Edible Uses Description,One report says that the plant is edible but gives no further details[145]. It is most likely referring to the seed[K].
20,Medicinal Uses,Disinfectant: Used for cleaning wounds.
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.DisinfectantThe smoke of the burning plant is used to fumigate wounds and as a disinfectant in the treatment of smallpox[2440].
22,Other Uses,Disinfectant: Plants used for disinfecting.
23,Other Uses Description,None known
24,Cultivation Details,
25,Cultivation Details Description,"We have almost no information on this species and do not know if it will be hardy in Britain. The plant has strong spreading rhizomes[236]. It has been experimentally planted for forage in Missouri, Texas, Oklahoma and California[236]. The following notes are based on the general needs of the genus. Requires a moderately fertile well-drained soil in full sun[200]."
26,Plant Propagation,"Seed - sow spring in a greenhouse and only just cover the seed. Germination should take place within a week. Prick out the seedlings into trays or individual pots and plant them out after the last expected frosts[200, K]."
27,Other Names,If available other names are mentioned here
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
29,Found In,Countries where the plant has been found are listed here if the information is available
30,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
