,Attributes,Description
0,Latin Name,Acacia victoriae
1,Common Name,"Bramble wattle. Gundabluey, Bardi bush"
2,Family,Fabaceae
3,USDA hardiness,8-11
4,Known Hazards,None known
5,Habitats,"Found in a variety of habitats on plains and gentle slopes, frequently in sandy soils along watercourses; also on stony ridges and coastal dunes; at elevations up to 750 metres[286 , 418 ]."
6,Range,Australia - all mainland states.
7,Edibility Rating,(4 of 5)
8,Other Uses,(3 of 5)
9,Weed Potential,Yes
10,Medicinal Rating,(2 of 5)
11,Care (info),"Tender,Well drained soil,Moist Soil,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Acacia_victoriae1_Plants.JPEG, https://pfaf.org/../Admin/PlantImages/Acacia_victoriae_Plants.JPEG"
13,Summary,
14,Physical Characteristics,"Acacia victoriae is an evergreen Shrub growing to 10 m (32ft) by 10 m (32ft) at a fast rate. See above for USDA hardiness. It is hardy to UK zone 10. The flowers are pollinated by Bees. It can fix Nitrogen. It is noted for attracting wildlife.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils, prefers  well-drained soil and can grow in nutritionally poor soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils and can grow in very alkaline soils. It cannot grow in the shade. It prefers dry or  moist soil and can tolerate drought."
15,Synonyms,Acacia coronalis J.M.Black Acacia hanniana Domin Acacia sentis F.Muell. ex Benth. Racosperma victoriae (Benth.) Pedley
16,Plant Habitats,
17,Edible Parts,"Seed: includes nuts, cereals, peas and beans."
18,Edible Uses,Gum: can be chewed as a chewing gum or can often be used as a sweetener or thickening agent in foods.
19,Edible Uses Description,"Seed - cooked[301]. A delicious flavour[301]. The seed can be dried and ground into a powder then used with wheat flour etc when making bread and cakes[301]. The dark, rich flour produced from the seed is of high quality with overtones of coffee and chicory in the flavour[301]. The pods are also harvested when the seeds are fully formed, but still green - the pods are then lightly roasted and the seed is eaten [1297].Acacia seeds are highly nutritious and contain around 26% protein, 26% available carbohydrate, 32% fibre and 9% fat. The fat content is higher than most legumes with the aril providing the bulk of fatty acids present. These fatty acids are largely unsaturated. The energy content is high in all species tested, averaging 1480 ±270 kJ per 100g. The seeds are low glycaemic index foods - the starch is digested and absorbed very slowly, producing a small, but sustained rise in blood glucose and so delaying the onset of exhaustion in prolonged exercise[1295].The roasted seed can be used as a coffee substitute[301].A white gum found on the trunk can be eaten[1297]."
20,Medicinal Uses,Dysentery: Used in treating dysentery - an infection of the intestines that causes diarrhoea containing blood or mucus.
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.DysenteryThe plant contains compounds called avicins which have been shown to inhibit inflammation and cancer in laboratory studies[1096].The bark of all Acacia species contains greater or lesser quantities of tannins and are astringent. Astringents are often used medicinally - taken internally, for example. they are used in the treatment of diarrhoea and dysentery, and can also be helpful in cases of internal bleeding. Applied externally, often as a wash, they are used to treat wounds and other skin problems, haemorrhoids, perspiring feet, some eye problems, as a mouth wash etc[601, K].Many Acacia trees also yield greater or lesser quantities of a gum from the trunk and stems. This is sometimes taken internally in the treatment of diarrhoea and haemorrhoids[601]."
22,Other Uses,"Fuel: Usually wood, plant materials that have been mentioned as being a good fuel.,Gum: Gums have a wide range of uses, especially as stabilizers, emulsifiers, thickening agents, adhesives etc.,Shelterbelt: Wind resistant plants than can be grown to provide shelter in the garden etc.,Soil stabilization: Plants that can be grown in places such as sand dunes in order to prevent erosion by wind, water or other agents.,Wood: A list of the trees and shrubs that are noted for having useful wood."
