,Attributes,Description,age
0,Latin Name,Primula vulgaris,
1,Common Name,"Primrose, Common Primrose, English Primrose",
2,Family,Primulaceae,
3,USDA hardiness,5-10,
4,Known Hazards,None known,
5,Habitats,"Woods and hedgerows on acid and calcareous soils[4, 17]. Also found in the open on north-facing slopes in south-western England[31].",
6,Range,"Western Europe, including Britain, from Norway south and east to N. Africa and W. Asia.",
7,Edibility Rating,(3 of 5),
8,Other Uses,(3 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(3 of 5),
11,Care (info),"Fully Hardy,Moist Soil,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/PrimulaVulgaris.jpg, https://pfaf.org/../Admin/PlantImages/PrimulaVulgaris2.jpg",
13,Summary,"Bloom Color: Lavender, Orange, Pink, Purple, Red, White, Yellow. Main Bloom Time: Early spring, Mid spring. Form: Rounded.",
14,Physical Characteristics,"Primula vulgaris is a PERENNIAL growing to 0.3 m (1ft) by 0.3 m (1ft in) at a medium rate.  See above for USDA hardiness. It is hardy to UK zone 6 and is not frost tender.  It is in flower from December to May, and the seeds ripen from April to August. The species is hermaphrodite (has both male and female organs) and is pollinated by Bees, Lepidoptera (Moths & Butterflies). The plant is self-fertile.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and can grow in heavy clay soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil. The plant can tolerate maritime exposure.",
15,Synonyms,P. acaulis.,
16,Plant Habitats,Woodland Garden Sunny Edge; Dappled Shade; Shady Edge; Ground Cover; Meadow; Hedgerow;,
17,Edible Parts,"Flowers: ,Leaves: ",
18,Edible Uses,"Tea: the various herb teas that can be used in place of tea, plus the genuine article.",
19,Edible Uses Description,"Young leaves - raw or cooked as a potherb, added to soups etc[2, 177, 183]. A mild flavour, though the texture is a bit tough[K]. The leaves are often available all through the winter[K]. Flowers - raw or cooked. They make an attractive garnish to salads[4, 183, 238, K], and can also be used as a cooked vegetable or in conserves etc[4, 183]. Picked when first opened, the flowers are fermented with water and sugar to make a very pleasant and intoxicating wine[2]. Both the flowers and the leaves can be made into a syrup or a tea[183].",
20,Medicinal Uses,"Anodyne: Relieves pain, it is milder than an analgesic.,Antispasmodic: Relaxes muscular spasms and cramps, calming nervous irritation.,Astringent: Produces contraction in living tissue, reducing the flow of secretions and discharges of blood, mucus, diarrhoea etc.,Emetic: Induces vomiting.,Sedative: Gently calms, reducing nervousness, distress and irritation.,Vermifuge: Expels and kills internal parasites.",
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Anodyne  Antispasmodic  Astringent  Emetic  Sedative  VermifugePrimroses have a very long history of medicinal use and has been particularly employed in treating conditions involving spasms, cramps, paralysis and rheumatic pains[238]. They are, however, considered to be less effective than the related P. veris[238]. The plant contains saponins, which have an expectorant effect, and salicylates which are the main ingredient of aspirin and have anodyne, anti-inflammatory and febrifuge effects[238]. This remedy should not be prescribed for pregnant women, patients who are sensitive to aspirin, or those taking anti-coagulant drugs such as warfarin[238]. The roots and the flowering herb are anodyne, antispasmodic, astringent, emetic, sedative and vermifuge[4]. An infusion of the roots is a good remedy against nervous headaches[4]. The roots are harvested in the autumn when two or three years old and dried for later use[4]. An ointment has been made from the plant and used for treating skin wounds[244].",
22,Other Uses,,
23,Other Uses Description,"Makes a good carpet in open woodland and on woodland edges[24, 31]. Plants are best spaced about 35cm apart each way[208]. Attractive flowers.",
24,Cultivation Details,,
25,Cultivation Details Description,"Landscape Uses:Container, Ground cover, Rock garden, Woodland garden. Prefers a medium to heavy moisture retentive humus rich loam in a cool position with light to medium shade[200]. Grows well in heavy clay soils. Plants are hardy to about -25°c[187]. A very ornamental plant, there are many named varieties[187]. The blooms have a characteristic fragrance of a mossy bank or a deciduous woodland[245]. This species hybridizes readily with P. elatior[17]. Special Features:Attractive foliage, Edible, Fragrant foliage, Not North American native, Naturalizing, Suitable for dried flowers, Fragrant flowers.",
26,Plant Propagation,"Seed - best sown as soon as it is ripe in a cold frame[133]. Sow stored seed in early spring in a cold frame[1]. Germination is inhibited by temperatures above 20°c[200]. When they are large enough to handle, prick the seedlings out into individual pots and plant them out in the summer. Division in autumn. This is best done every other year[200].",
27,Other Names,If available other names are mentioned here,
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
29,Found In,Countries where the plant has been found are listed here if the information is available,
30,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
