,Attributes,Description
0,Latin Name,Nicotiana alata
1,Common Name,"Tobacco, Jasmine tobacco, Nicotiana, Jasmine Tobacco, Ornamental Tobacco, Flowering Tobacco"
2,Family,Solanaceae
3,USDA hardiness,6-9
4,Known Hazards,"All parts of the plant are poisonous[1, 65, 76]."
5,Habitats,Not known
6,Range,S. America - S. Brazil to N. Argentina. Locally naturalized in C. Europe.
7,Edibility Rating,(0 of 5)
8,Other Uses,(3 of 5)
9,Weed Potential,No
10,Medicinal Rating,(0 of 5)
11,Care (info),"Fully Hardy,Moist Soil,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/NicotianaAlata.jpg, https://pfaf.org/../Admin/PlantImages/NicotianaAlata2.jpg"
13,Summary,"Bloom Color: Pink, White. Main Bloom Time: Early summer, Early fall, Late summer, Late spring, Mid summer. Form: Upright or erect."
14,Physical Characteristics,"Nicotiana alata is a PERENNIAL growing to 0.6 m (2ft) by 0.3 m (1ft in) at a slow rate. See above for USDA hardiness. It is hardy to UK zone 7 and is not frost tender.  It is in flower from July to September, and the seeds ripen from August to October. The species is hermaphrodite (has both male and female organs) and is pollinated by Bees, Lepidoptera (Moths & Butterflies). It is noted for attracting wildlife.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It cannot grow in the shade. It prefers  moist soil."
15,Synonyms,
16,Plant Habitats,Cultivated Beds;
17,Edible Uses Description,None known
18,Medicinal Uses,
19,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.None known
20,Other Uses,Insecticide: Kills insects.
21,Other Uses Description,"All parts of the plant contain nicotine, this has been extracted and used as an insecticide. Landscape Uses: Border, Container, Massing, Specimen. Dynamic accumulator."
22,Cultivation Details,
23,Cultivation Details Description,"Prefers a well-drained deep rich moist soil in a sunny position[1, 108]. Hardy to about -5°c[200], this plant is usually grown as an annual in Britain, flowering well in its first year, but it does survive mild winters outdoors[1]. A very ornamental plant[1], it has sweetly scented flowers that release most of their scent in the evening and attract moths[30]. Plant requires more than 14 hours daylight per day to induce flowering[169].  Special Features:Attracts birds, Not North American native, Naturalizing, All or parts of this plant are poisonous, Attracts butterflies, Suitable for cut flowers, Fragrant flowers, Attractive flowers or blooms."
24,Plant Propagation,"Seed - surface sow in a warm greenhouse about 10 weeks before the last expected spring frosts. The seed usually germinates in 10 - 20 days at 20°c. Keep the soil moist and pot up as soon as the plants are big enough to handle, planting them out after the last expected frosts."
25,Other Names,If available other names are mentioned here
26,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
27,Found In,Countries where the plant has been found are listed here if the information is available
28,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
