,Attributes,Description
0,Latin Name,Corynocarpus laevigatus
1,Common Name,"New Zealand Laurel, Karaka nut"
2,Family,Corynocarpaceae
3,USDA hardiness,7-10
4,Known Hazards,"The seed is poisonous raw[65, 173]."
5,Habitats,"Coastal and lowland forest, south to latitude 44°south[44]."
6,Range,New Zealand.
7,Edibility Rating,(2 of 5)
8,Other Uses,(4 of 5)
9,Weed Potential,Yes
10,Medicinal Rating,(0 of 5)
11,Care (info),"Frost Hardy,Moist Soil,Semi-shade,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/CorynocarpusLaevigatus.gif, https://pfaf.org/../Admin/PlantImages/CorynocarpusLaevigatus2.gif"
13,Summary,
14,Physical Characteristics,"Corynocarpus laevigatus is an evergreen Tree growing to 12 m (39ft) by 8 m (26ft).  See above for USDA hardiness. It is hardy to UK zone 8 and is frost tender. It is in leaf all year, in flower from May to June, and the seeds ripen from December to February. The species is hermaphrodite (has both male and female organs).  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil."
15,Synonyms,
16,Plant Habitats,Woodland Garden Secondary; Dappled Shade; Shady Edge;
17,Edible Parts,"Fruit: ,Seed: includes nuts, cereals, peas and beans."
18,Edible Uses,
19,Edible Uses Description,"Fruit - raw. Sweet and pulpy[1, 2, 46, 59, 61, 103, 173]. One report says that it is poisonous raw[153], though the writer might have been confused with the seed[K]. Seed - cooked[46, 59, 61, 128]. The seed needs to be soaked in salt water or thoroughly boiled or roasted in order to destroy a deleterious principle[1, 2, 63]. A staple food of the Maoris, it contains a tasteless farinaceous substance[2, 103]. The seed contains about 11% protein and 58% carbohydrate[173]."
20,Medicinal Uses,
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.None known
22,Other Uses,"Insecticide: Kills insects.,Wood: A list of the trees and shrubs that are noted for having useful wood."
23,Other Uses Description,"An insecticide is made from the plant[153]. . The tree trunk is used by the Maoris to make canoes[46, 61]. Carbon Farming Solutions - Industrial Crop: starch (Crops grown for non-food uses. Industrial crops provide resources in three main categories: materials, chemicals, and energy. Traditional materials include lumber and thatch, paper and cardboard, and textiles). Corynocarpus spp. are crops suited to woody agriculture.  [1-1]."
24,Cultivation Details,
25,Cultivation Details Description,Succeeds in ordinary garden soil[1]. Best grown in a woodland garden[166]. Plants are not very frost-tolerant and are only hardy outdoors in the mildest areas of Britain[1]. There is a large tree in Falmouth[59]. Plants tolerate pruning if this is necessary[188].
26,Plant Propagation,"Seed - best sown in a greenhouse as soon as it is ripe[188]. When they are large enough to handle, prick the seedlings out into individual pots and grow them on in the greenhouse for at least their first winter. Plant them out into their permanent positions in late spring or early summer, after the last expected frosts. Cuttings of half-ripe wood, July/August in a frame[188]."
27,Other Names,If available other names are mentioned here
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
29,Found In,Countries where the plant has been found are listed here if the information is available
30,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
