,Attributes,Description,age
0,Latin Name,Alchemilla mollis,
1,Common Name,Lady's-mantle,
2,Family,Rosaceae,
3,USDA hardiness,3-8,
4,Known Hazards,None Known,
5,Habitats,"Moist meadows, open woods, pastures and also on rock ledges in mountainous areas",
6,Range,Native to southern Europe and grown throughout the world as an ornamental.,
7,Edibility Rating,(0 of 5),
8,Other Uses,(3 of 5),
9,Weed Potential,Yes,
10,Medicinal Rating,(0 of 5),
11,Care (info),"Fully Hardy,Moist Soil,Full shade,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Alchemilla_mollis1.JPEG, https://pfaf.org/../Admin/PlantImages/Alchemilla_mollis2.JPEG",
13,Summary,,
14,Physical Characteristics,"Alchemilla mollis is a deciduous Perennial growing to 0.6 m (2ft) by 0.8 m (2ft 6in) at a medium rate.  See above for USDA hardiness. It is hardy to UK zone 4. The plant is self-fertile.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils, prefers  well-drained soil and can grow in heavy clay soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in full shade (deep woodland) semi-shade (light woodland) or no shade. It prefers  moist soil. It cannot tolerate atmospheric pollution.",
15,Synonyms,A. acutiloba Steven. A. hort. Alchemilla major auct. A. montana Schur. A. vulgaris subsp. acutiloba (Steven) Nyman.,
16,Plant Habitats,,
17,Edible Uses Description,None Known,
18,Medicinal Uses,,
19,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.None Known. Although widely planted in herb gardens A. Mollis has no medicinal properties. The species Alchemilla xanthochlora and Alchemilla alpina are recommended.,
20,Other Uses,,
21,Other Uses Description,"A good ground cover plant. Grow as ground cover in shade or or beneath open shrubs and trees. Will self-seed into gravel or cracks between paving. Great at the front of borders, as edging for paths or massed as a ground cover. A clump-forming perennial forming dense, leafy mounds of light green leaves.",
22,Cultivation Details,,
23,Cultivation Details Description,"An low growing herbaceous perennial plant making an excellent ground cover that grows in a clumping manner. Moist but well-drained soil in sun to partial shade. Sun exposure: Full sun, dappled shade, partial shade.  Shade type: Damp. Hardiness: Hardy. Soil type: Well drained,blight, sandy, clay, heavy, moist. Soil pH:5.5 to 7.5. Hardiness Zones:3 to 8. The plant tolerates close to full shade. The Royal Horticultural Society has given it its prestigious Award of Garden Merit (AGM). Dies down completely in winter.",
24,Plant Propagation,"Seed - sow spring in a cold frame. The seed usually germinates in 3 - 4 weeks at 16c[133]. When large enough to handle, prick the seedlings out into individual pots and grow them on a cold frame for their first winter, planting out in late spring or early summer. Division in spring or autumn. The divisions can be planted out direct into their permanent positions, though we find it best to pot them up and keep them in a sheltered position until they are growing away well.",
25,Other Names,If available other names are mentioned here,
26,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
27,Found In,Countries where the plant has been found are listed here if the information is available,
28,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
