,Attributes,Description
0,Latin Name,Senecio jacobaea
1,Common Name,"Ragwort, Stinking willie"
2,Family,Asteraceae or Compositae
3,USDA hardiness,4-8
4,Known Hazards,"All parts of the plant are poisonous[4, 19]. The plant contains pyrrolizidine alkaloids, in isolation these substances are highly toxic to the liver and have a cumulative affect even when the whole plant is consumed[65, 254]."
5,Habitats,"Waste ground and pastures on all but the poorest soils[4, 17]. It is often only an annual[17]."
6,Range,"Europe, including Britain, south and east from Scandanavia to N. Africa, Caucasua and W. Asia."
7,Edibility Rating,(0 of 5)
8,Other Uses,(2 of 5)
9,Weed Potential,Yes
10,Medicinal Rating,(2 of 5)
11,Care (info),"Fully Hardy,Moist Soil,Semi-shade,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/SenecioJacobaea.jpg, https://pfaf.org/../Admin/PlantImages/SenecioJacobaea2.jpg"
13,Summary,
14,Physical Characteristics,"Senecio jacobaea is a PERENNIAL growing to 1 m (3ft 3in) by 0.5 m (1ft 8in).  See above for USDA hardiness. It is hardy to UK zone 5 and is not frost tender.  It is in flower from June to October, and the seeds ripen from July to October. The species is hermaphrodite (has both male and female organs) and is pollinated by Bees, flies, Lepidoptera (Moths & Butterflies). The plant is self-fertile. It is noted for attracting wildlife.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and can grow in heavy clay and nutritionally poor soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil. The plant can tolerate maritime exposure."
15,Synonyms,replaced synonym of: Jacobaea vulgaris
16,Plant Habitats,Meadow; Cultivated Beds;
17,Edible Uses Description,None known
18,Medicinal Uses,"Antirheumatic: Treats rheumatism.,Astringent: Produces contraction in living tissue, reducing the flow of secretions and discharges of blood, mucus, diarrhoea etc.,Diaphoretic: Induces perspiration.,Diuretic: Acts on the kidneys, promoting the flow of urine.,Emmenagogue: Promotes or increases the menstrual flow. In early stages of pregnancy it can induce an abortion.,Expectorant: Clears phlegm from the chest by inducing coughing.,Homeopathy: A plant used in homeopathic treatments."
19,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Antirheumatic  Astringent  Diaphoretic  Diuretic  Emmenagogue  Expectorant  HomeopathyThe plant is astringent, diaphoretic, diuretic, emmenagogue and expectorant[9, 21]. The plant is harvested as it comes into flower and is dried for later use[9]. Use with caution[21], when applied internally it can cause severe damage to the liver[9]. See also the notes above on toxicity. An emollient poultice is made from the leaves[4]. The juice of the plant is cooling and astringent, it is used as a wash in burns, sores, cancerous ulcers and eye inflammations[4]. It makes a good gargle for ulcerated mouths and throats and is also said to take away the pain of a bee sting[4]. Caution is advised here since the plant is poisonous and some people develop a rash from merely touching this plant[K]. A decoction of the root is said to be good for treating internal bruises and wounds[4]. A homeopathic remedy is made from the plant[9]. It is used in the treatment of dysmenorrhoea and other female complaints, internal haemorrhages and other internal disorders[9]."
20,Other Uses,Dye: Plants that provide dyes.
21,Other Uses Description,"A good green dye is obtained from the leaves, though it is not very permanent[4, 115]. A yellow dye is obtained from the flowers when alum is used as a mordant[4, 115, 168]. Brown and orange can also be obtained[168]."
22,Cultivation Details,
23,Cultivation Details Description,"Succeeding on all but the poorest soils, this plant is a declared noxious weed in Britain spreading freely by seed. It should not be cultivated other than in controlled conditions for scientific research. Ragwort can be eradicated by pulling it up just before it comes into flower, or by cutting it down as the flowers begin to open (this latter may need to be repeated about six weeks later)[4]. Ragwort is a good food plant for the caterpillars of many butterfly and moth species, and is one of only two species that provide food for cinnabar moth caterpillars."
24,Plant Propagation,"A noxious weed, it doesn't need any help in spreading itself about."
25,Other Names,If available other names are mentioned here
26,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
27,Found In,Countries where the plant has been found are listed here if the information is available
28,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
