,Attributes,Description,age
0,Latin Name,Euphorbia intisy,
1,Common Name,"Intisy, Pencil Plant",
2,Family,Euphorbiaceae,
3,USDA hardiness,10-12,
4,Known Hazards,"In almost all cases, the latex found in Euphorbia species is toxic on ingestion and highly irritant externally, causing photosensitive skin reactions and severe inflammation, especially when it comes into contact with eyes or open cuts[200 ].",
5,Habitats,Dry bushland[338 ].,
6,Range,Africa - Madagascar.,
7,Edibility Rating,(0 of 5),
8,Other Uses,(3 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(0 of 5),
11,Care (info),"Tender,Well drained soil,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Euphorbia_intisy1.JPEG, https://pfaf.org/../Admin/PlantImages/Euphorbia_intisy2.JPEG",
13,Summary,,
14,Physical Characteristics,"Euphorbia intisy is an evergreen Shrub growing to 5 m (16ft) by 3 m (9ft) at a fast rate. See above for USDA hardiness. It is hardy to UK zone 10.  Suitable for: light (sandy) and medium (loamy) soils, prefers  well-drained soil and can grow in nutritionally poor soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers dry soil and can tolerate drought. The plant is not wind tolerant.",
15,Synonyms,Tirucalia intisy (Drake) P.V.Heath,
16,Plant Habitats,,
17,Edible Uses Description,None known,
18,Medicinal Uses,,
19,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.None known,
20,Other Uses,,
21,Other Uses Description,A high-quality rubber is obtained from the latex[317 ].,
22,Cultivation Details,"Management: Coppice: Cut to the ground repeatedly - resprouting vigorously. Non-destructive management systems maintaining the soil organic carbon.,Regional Crop: These crops have been domesticated and cultivated regionally but have not been adopted elsewhere and are typically not traded globally, Examples in this broad category include perennial cottons and many nuts and staple fruits.",
23,Cultivation Details Description,"Management: Coppice  Regional CropAn easy species to grow that is suited for any well drained soil in full sun. But young plant are happy growing indoors, where they can easily reach the ceiling. Use an airy growing medium of non organic material such us clay, pumice, lava grit, and only a little peat or leaf-mould. Water regularly during the active growing season. No water should ever be allowed to stand around the roots. Keep almost completely dry in winter. It is a moderately fast grower quickly become large landscape plant in just 3-5 years. Strong winds cause permanent scarring. Fast growing and long lived once established. It can tolerate moderate shade.",
24,Plant Propagation,Seed,
25,Other Names,If available other names are mentioned here,
26,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
27,Found In,Countries where the plant has been found are listed here if the information is available,
28,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
