,Attributes,Description,age
0,Latin Name,Agave palmeri,
1,Common Name,Palmer’s agave,
2,Family,Asparagaceae,
3,USDA hardiness,7-11,
4,Known Hazards,"Many Agave species have strong, sharp spines on the leaves and leaf tips. In theory at least, the flowers, nectar, immature flowering stem and the centre of the rosette of all Agave species is edible and, with proper preparation, can provide a sweet, tasty foodstuff. Some species, however, contain relatively high levels of saponins (which makes them taste bitter) and some other compounds which can cause bellyache, and so these would only be eaten in times of desperation. In addition, many people may find these foods to be strongly laxative the first few times they eat them[1846 ].",
5,Habitats,"Sandy to rocky or gravelly slopes and in grassland, oak savannah, and pine dominated communities, also along disturbed habitats near highways; at elevations from 900 - 2,200 metres[338 ].",
6,Range,"Southwestern N. America - SE. Arizona to SW. New Mexico to northern Mexico (Sonora, NW. Chihuahua).",
7,Edibility Rating,(3 of 5),
8,Other Uses,(2 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(0 of 5),
11,Care (info),"Frost Hardy,Well drained soil,Moist Soil,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Agave_palmeri.jpg, https://pfaf.org/../Admin/PlantImages/Agave_palmeri2.jpg",
13,Summary,"Agave palmeri is an evergreen, stemless, succulent plant forming a rather open rosette of leaves that can be 50 - 120cm tall and 100 - 120cm in diameter. The leaves on mature plants can each be 35 - 75cm long and 7 - 10cm wide near the base. After several years of growth, a flowering stem that can be around 3 - 6.5 metres tall is produced, after which the rosette will die. However, the plant occasionally produces a number of young plants around its base that will develop as new plants[1842 , 1844 ]. The plant is harvested from the wild for local use as a food and to make the distilled drink 'mezcal', and also as a source of fibre. Agave palmeri is widely distributed, and it is often abundant where found. Although it faces multiple threats, declines are localised within the larger range. The plant is classified as 'Least Concern' in the IUCN Red List of Threatened Species(2019)[338 ]. The Agave genus, belonging to the Asparagus family (Asparagaceae), includes various species such as Goldenflower Agave, Desert Agave, Palmer’s Agave, Parry’s Agave, and Utah Agave. These plants are historically significant as food sources for Native Americans, who consumed their caudices (crowns, heads, or hearts), flower stalks, flower buds, flowers, and seeds. While these parts are edible, extensive preparation is needed to reduce saponins and irritating soap-like compounds in all of the agave—traditional preparation involves baking the parts in fire pits, enhancing their flavour and texture. The crowns and flower stalks are the most valuable, often baked and consumed immediately or stored for later use. Agave syrup can also be made from the baked crowns.Agave flowers and seeds are generally not suitable for consumption due to their acrid taste and the presence of potentially harmful compounds. Dislodging agave plants and removing their leaves is labour-intensive, requiring tools like a sharp axe. Agave blooms in late spring to early summer, and its flowers, while not ideal for human consumption, play an essential role in the ecosystem, supporting wildlife. Some agave species are protected, and their collection may be restricted to ensure conservation [2-3].",
