,Attributes,Description
0,Latin Name,Corallorhiza maculata
1,Common Name,Summer Coralroot
2,Family,Orchidaceae
3,USDA hardiness,Coming soon
4,Known Hazards,None known
5,Habitats,"On leaf mold in woods. Moist to dry coniferous and deciduous woods, and conifer plantations, often in florests with little other herbaceous cover at elevations of 0 - 3700 metres[270]."
6,Range,"N. America - Nova Scotia to British Columbia, south to Florida, New Mexico and California."
7,Edibility Rating,(0 of 5)
8,Other Uses,(0 of 5)
9,Weed Potential,No
10,Medicinal Rating,(1 of 5)
11,Care (info),"Moist Soil,Semi-shade,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/CorallorhizaMaculata.gif, https://pfaf.org/../Admin/PlantImages/CorallorhizaMaculata2.gif"
13,Summary,
14,Physical Characteristics,"Corallorhiza maculata is a PERENNIAL growing to 0.5 m (1ft 8in).  It is in flower from June to August. The species is hermaphrodite (has both male and female organs) and is pollinated by Flies.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil."
15,Synonyms,
16,Plant Habitats,Woodland Garden Sunny Edge; Dappled Shade; Shady Edge;
17,Edible Uses Description,None known
18,Medicinal Uses,
19,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.An infusion of the plant has been used as a lotion in the treatment of ringworm and skin diseases[257]. An infusion of the dried, whole plant bits has been used in the treatment of colds[257]. A decoction of the stalks has been used to 'build up the blood' of people suffering from pneumonia[257]."
20,Other Uses,
21,Other Uses Description,None known
22,Cultivation Details,
23,Cultivation Details Description,222094 207325
24,Plant Propagation,
25,Other Names,If available other names are mentioned here
26,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
27,Found In,Countries where the plant has been found are listed here if the information is available
28,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
