,Attributes,Description,age
0,Latin Name,Blackstonia perfoliata,
1,Common Name,Yellow Wort,
2,Family,Gentianaceae,
3,USDA hardiness,Coming soon,
4,Known Hazards,None known,
5,Habitats,Calcareous grassland and on dunes[17].,
6,Range,"Europe, including Britain, south from Holland and Germany east to Morocco and W. Asia.",
7,Edibility Rating,(0 of 5),
8,Other Uses,(1 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(0 of 5),
11,Care (info),"Well drained soil,Moist Soil,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/BlackstoniaPerfoliata.jpg, https://pfaf.org/../Admin/PlantImages/BlackstoniaPerfoliata2.jpg",
13,Summary,,
14,Physical Characteristics,Blackstonia perfoliata is a ANNUAL growing to 0.5 m (1ft 8in).  It is in flower from June to October. The species is hermaphrodite (has both male and female organs). The plant is self-fertile.  Suitable for: light (sandy) and medium (loamy) soils and prefers  well-drained soil. Suitable pH: neutral and basic (mildly alkaline) soils and can grow in very alkaline soils. It cannot grow in the shade. It prefers dry or  moist soil.,
15,Synonyms,Chlora perfoliata.,
16,Plant Habitats,Meadow;,
17,Edible Uses Description,None known,
18,Medicinal Uses,,
19,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.None known,
20,Other Uses,Dye: Plants that provide dyes.,
21,Other Uses Description,"A yellow dye is obtained from the plant extract[61, 141].",
22,Cultivation Details,,
23,Cultivation Details Description,"A native plant, we do not have any details on its cultivation but it should succeed in a summer meadow or in a sunny position in a well drained soil. It prefers calcareous soils in the wild[17].",
24,Plant Propagation,"Seed - sow early spring in seed pots in a cold frame and plant out as soon as the plants are large enough to handle. When well sited, the plant should self-sow. If you have sufficient seed it should be possible to sow the seed in situ in the spring.",
25,Other Names,If available other names are mentioned here,
26,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
27,Found In,Countries where the plant has been found are listed here if the information is available,
28,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
