,Attributes,Description,age
0,Latin Name,Acacia saligna,
1,Common Name,"Blue-Leaved Wattle, Orange wattle",
2,Family,Fabaceae or Leguminosae,
3,USDA hardiness,7-10,
4,Known Hazards,None known,
5,Habitats,"Sandy, coastal plains, but also in swampy sites and riverbanks to small, rocky hills (often granitic), on poor acid or calcareous sands, under the most dry and adverse soil conditions[269].",
6,Range,Australia - W. Australia.,
7,Edibility Rating,(1 of 5),
8,Other Uses,(5 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(0 of 5),
11,Care (info),"Frost Hardy,Well drained soil,Moist Soil,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/AcaciaSaligna.jpg, https://pfaf.org/../Admin/PlantImages/AcaciaSaligna2.jpg",
13,Summary,,
14,Physical Characteristics,"Acacia saligna is an evergreen Shrub growing to 6 m (19ft) by 6 m (19ft) at a fast rate. See above for USDA hardiness. It is hardy to UK zone 8. It is in leaf all year, in flower from February to May. The species is hermaphrodite (has both male and female organs). It can fix Nitrogen.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils, prefers  well-drained soil and can grow in heavy clay and nutritionally poor soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils and can grow in very alkaline and saline soils. It cannot grow in the shade. It prefers dry or  moist soil and can tolerate drought. The plant can tolerate maritime exposure.",
15,Synonyms,,
16,Plant Habitats,Woodland Garden Sunny Edge; Hedge; South Wall. By. West Wall. By.,
17,Edible Parts,Flowers: ,
18,Edible Uses,Gum: can be chewed as a chewing gum or can often be used as a sweetener or thickening agent in foods.,
19,Edible Uses Description,"Flowers - cooked[144]. Rich in pollen, they are often used in fritters. The damaged bark exudes copious amounts of a very acidic gum that seems to show promise for use in pickles and other acidic foodstuffs[269].",
20,Medicinal Uses,,
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.None known,
22,Other Uses,"Fodder: Food given to the animals (including plants cut and carried to them) rather than forage for themselves.,Fuel: Usually wood, plant materials that have been mentioned as being a good fuel.,Gum: Gums have a wide range of uses, especially as stabilizers, emulsifiers, thickening agents, adhesives etc.,Hedge: Plants that can be grown as hedges.,Hedge: Plants that can be grown as hedges.,Soil stabilization: Plants that can be grown in places such as sand dunes in order to prevent erosion by wind, water or other agents.,Tannin: An astringent substance obtaied from plants, it is used medicinally, as a dye and mordant, stabilizer in pesticide etc.",
23,Other Uses Description,"A yellow dye is obtained from the flowers[168]. A green dye is obtained from the seed pods[168]. On a 10% moisture basis, the bark contains 21.5% tannin[223]. A fast growing plant, it is used for reclaiming eroded hillsides and wastelands and for stabilizing drift sands as well as for fuel. This is one of the best woody species for binding moving sand. It is useful for windbreaks, amenity plantings, beautification projects, and roadside stabilization in semiarid regions[269]. Plants are heavily armed with thorns and make a good screen or hedge in warm temperate areas[200].",
24,Cultivation Details,"Agroforestry Services: Nitrogen: Plants that contribute to nitrogen fixation include the legume family – Fabaceae.,Agroforestry Services: Windbreak: Linear plantings of trees and shrubs designed to enhance crop production, protect people and livestock and benefit soil and water conservation.,Fodder: Bank: Fodder banks are plantings of high-quality fodder species. Their goal is to maintain healthy productive animals. They can be utilized all year, but are designed to bridge the forage scarcity of annual dry seasons. Fodder bank plants are usually trees or shrubs, and often legumes. The relatively deep roots of these woody perennials allow them to reach soil nutrients and moisture not available to grasses and herbaceous plants.,Fodder: Pod: Fodder plants with pods.,Industrial Crop: Biomass: Three broad categories: bamboos, resprouting woody plants, and giant grasses. uses include: protein, materials (paper, building materials, fibers, biochar etc.), chemicals (biobased chemicals), energy - biofuels,Industrial Crop: Gum: Used as thickeners and gelling agents. Non-destructively harvested gums come from tapped trees and seed.,Industrial Crop: Tannin: Occur generally in the roots, wood, bark, leaves, and fruit of many plants. Used in tanning leather, dyeing fabric, making ink, and medical applications.,Management: Coppice: Cut to the ground repeatedly - resprouting vigorously. Non-destructive management systems maintaining the soil organic carbon.,Management: Standard: Plants grow to their standard height. Harvest fruit, seeds, or other products. Non-Destructive management systems.,Minor Global Crop: These crops are already grown or traded around the world, but on a smaller scale than the global perennial staple and industrial crops, The annual value of a minor global crop is under $1 billion US. Examples include shea, carob, Brazil nuts and fibers such as ramie and sisal.",
