,Attributes,Description
0,Latin Name,Bacopa monnieri
1,Common Name,"Herb of Grace, Brahmi, Smooth Water Hyssop"
2,Family,Plantaginaceae
3,USDA hardiness,8-11
4,Known Hazards,"The most commonly reported adverse side effects of Bacopa monnieri in humans are nausea, increased intestinal motility, and gastrointestinal upset."
5,Habitats,"Mud flats in estuarine habitats[ 200 ]. Moist and wet places, such as the borders of water channels, wells, irrigated fields etc[ 304 ]."
6,Range,Found through most of the tropics.
7,Edibility Rating,(3 of 5)
8,Other Uses,(1 of 5)
9,Weed Potential,Yes
10,Medicinal Rating,(4 of 5)
11,Care (info),"Half Hardy,Moist Soil,Wet Soil,Semi-shade,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Bacopa_monnieri 1.jpg, https://pfaf.org/../Admin/PlantImages/Bacopa_monnieri_2.jpg"
13,Summary,"Brahmi, Bacopa monnieri, is a tropical, perennial, non-aromatic herb used in Ayurveda medicine. It grows in rice fields and damp areas. Its leaves are succulent, oblong, thick, and arranged alternately. The flowers are small and white, with four to five petals. The leaves are edible - it can be eaten raw in mixed salads or cooked as a vegetable. Brahmi is considered to be of a high value herb due to its beneficial effects upon the nervous system. It is used as treatment for epilepsy, asthma, ulcers, tumors, gastroenteritis, ascites, enlarged spleen, anemia, inflammations, and leprosy. It is grown by stem cuttings."
14,Physical Characteristics,"Bacopa monnieri is a PERENNIAL growing to 0.3 m (1ft) by 0.3 m (1ft in) at a fast rate. See above for USDA hardiness. It is hardy to UK zone 9 and is frost tender. The flowers are pollinated by Bees, Insects. It is noted for attracting wildlife.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils and  can grow in very acid, very alkaline and saline soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist or  wet soil."
15,Synonyms,Anisocalyx limnanthiflorus (L.) Hance Bacopa micromonnieria (Griseb.) B.L.Rob. Bacopa micromonnieria
16,Plant Habitats,
17,Edible Parts,"Flowers: ,Leaves: "
18,Edible Uses,
19,Edible Uses Description,"Edible portion: Leaves, Flowers, Vegetable.  The leaves can be eaten raw in mixed salads, or cooked as a vegetable, added to soups or pickled[ 301 ]. The flowers are eaten in times of food shortage."
20,Medicinal Uses,"Antiasthmatic: Treats asthma.,Antitussive: Prevents or relieves coughing.,Aperient: A mild laxative.,Cancer: Used in the treatment of cancer.,Cardiac: Used in the treatment of heart problems.,Diuretic: Acts on the kidneys, promoting the flow of urine.,Epilepsy: Used in the treatment of Epilepsy - a disorder in which nerve cell activity in the brain is disturbed, causing seizures.,Hypotensive: Reduces blood pressure, it is used in the treatment of high blood pressure,Infertility: Used in treating problems of human fertility.,Nervine: Stimulates and calms the nerves.,Sedative: Gently calms, reducing nervousness, distress and irritation.,Skin: Plants used in miscellaneous treatments for the skin.,Tonic: Improves general health. Slower acting than a stimulant, it brings steady improvement.,Vasoconstrictor: Narrows the blood vessels, thereby increasing blood pressure."
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Antiasthmatic  Antitussive  Aperient  Cancer  Cardiac  Diuretic  Epilepsy  Hypotensive  Infertility  Nervine  Sedative  Skin  Tonic  VasoconstrictorBrahmi is a very important Ayurvedic herb, being particularly valued for its beneficial effect upon the nervous system. Its main active substances are steroidal saponins, including bacosides[ 254 ]. The whole plant is used - roots, stems and leaves[ 304 ]. It is cardiac, nervine tonic, sedative and vasoconstrictor[ 304 ]. The leaves and stalks are aperient and diuretic[ 304 ]. An alcohol extract of the whole plant has been shown to have anticancer activity against Walker carcinoma[ 304 ]. An alcohol extract of plant is a muscle relaxant and cardiovascular relaxant[ 348 ]. Research in India suggests that brahmi improves mental function, memory and concentration, and also reduces learning time[ 254 ]. The plant contains the alkaloid brahmine, which has been shown to raise blood pressure when administered in therapeutic dosage, but to be hypotensive when given in very strong dosage[ 348 ]. A tranquilizing saponin that resembles reserpine is also present[ 348 ]. The plant is used principally in the treatment of a range of nervous system disorders including neuralgia, hysteria, epilepsy, insanity, neurasthenia, aphonia and hoarseness[ 254 , 304 ]. The plant is also taken internally in a number of other conditions including indigestion, ulcers, wind, constipation, asthma, bronchitis and infertility[ 254 ]. A poultice made of the boiled plant is applied to the chests of children in the treatment of acute bronchitis and other coughs[ 304 ]. A juice made from the plant is applied as a wash on burns[ 272 ]."
22,Other Uses,
23,Other Uses Description,"Other uses rating: Low (1/5). Its ability to grow in water makes it a popular aquarium plant. Attractive to bees, butterflies and birds."
24,Cultivation Details,
25,Cultivation Details Description,Plants can be grown in warmer temperate climates through to tropical zones[ 254 ]. Requires a wet soil to shallow water[ 200 ]. Tolerant of saline conditions[ 200 ].
26,Plant Propagation,Seed - Division Softwood cuttings
27,Other Names,If available other names are mentioned here
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
29,Found In,Countries where the plant has been found are listed here if the information is available
30,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
