,Attributes,Description,age
0,Latin Name,Oenocarpus distichus,
1,Common Name,"Pataua, Bacaba, White bacaba",
2,Family,Arecaceae,
3,USDA hardiness,10-12,
4,Known Hazards,None known,
5,Habitats,"Dryland forests and the transitional vegetation of the savannahs[416 ]. Lowland rainforest, as well as in somewhat drier areas on the margins on savannah[314 ]. Grows in areas not subject to seasonal inundation at elevations up to 350 metres[768 ].",
6,Range,"S. America - Brazil, Bolivia, Peru",
7,Edibility Rating,(3 of 5),
8,Other Uses,(2 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(2 of 5),
11,Care (info),"Tender,Moist Soil,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Oenocarpus_distichus1.JPEG, https://pfaf.org/../Admin/PlantImages/Oenocarpus_distichus2.JPEG",
13,Summary,,
14,Physical Characteristics,"Oenocarpus distichus is an evergreen Tree growing to 8 m (26ft) by 4 m (13ft) at a slow rate. See above for USDA hardiness. It is hardy to UK zone 10.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid and neutral soils and  can grow in very acid soils. It cannot grow in the shade. It prefers  moist soil.",
15,Synonyms,Oenocarpus discolor Barb.Rodr. Oenocarpus tarampabo Mart.,
16,Plant Habitats,,
17,Edible Parts,"Fruit: ,Leaves: ",
18,Edible Uses,"Apical bud: Typically, the end of a shoot contains an apical bud, which is the location where shoot growth occurs.,Oil: Oil,Oil: ",
19,Edible Uses Description,"r cooked[416 ]. It has a thin, fleshy pulp[416 ]. A high-calorie beverage is commonly made from the fruit by removing the pulp and then whipping it with water[416 ]. Called 'Bacaba branca', it is highly esteemed locally[46 ]. It can also be fermented into a vinegar[301 ]. The pulp of the fruit contains a clear, yellow, sweet-flavoured oil[314 ]. It can be used as a perfect substitute for olive oil[301 ]. Used in cooking[46 ]. Leaves - cooked[763 ]. The apical bud, often known as a 'palm heart', is eaten as a vegetable[763 ]. Eating this bud leads to the death of the tree because it is unable to make side shoots[K ].",
20,Medicinal Uses,,
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.The oil from the fruit pulp is emollient[739 ].,
22,Other Uses,"Oil: Vegetable oils have many uses, as lubricants, lighting, soap and paint making, waterproofing etc. This does not include the edible oils unless they are also mentioned as having other uses.",
23,Other Uses Description,The leaves are used for thatching and weaving[317 ].,
24,Cultivation Details,"Regional Crop: These crops have been domesticated and cultivated regionally but have not been adopted elsewhere and are typically not traded globally, Examples in this broad category include perennial cottons and many nuts and staple fruits.,Staple Crop: Oil: (0-15 percent protein, 16+ percent oil). Some of these are consumed whole while others are exclusively pressed for oil. Annuals include canola, poppyseed, maize, cottonseed, sunflower, peanut. Perennials include high-oil fruits, seeds, and nuts, such as olive, coconut, avocado, oil palm, shea, pecan, and macadamia. Some perennial oil crops are consumed whole as fruits and nuts, while others are exclusively pressed for oil (and some are used fresh and for oil).,Staple Crop: Sugar: Perennial sugar crops include sugarcane and compare favorably to annuals.",
25,Cultivation Details Description,"Regional Crop  Staple Crop: Oil  Staple Crop: SugarA plant of the tropics, it can also be grown in the warm sub-tropics[314 ]. Grows best in a sunny, moist, but well drained position[314 ].",
26,Plant Propagation,Seed,
27,Other Names,If available other names are mentioned here,
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
29,Found In,Countries where the plant has been found are listed here if the information is available,
30,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
