,Attributes,Description,age
0,Latin Name,Quercus velutina,
1,Common Name,Black Oak,
2,Family,Fagaceae,
3,USDA hardiness,Coming soon,
4,Known Hazards,None known,
5,Habitats,"Dry woods[43]. Often found on poor dry sandy, heavy clay soils or on gravelly uplands and ridges[82, 227].",
6,Range,"Eastern N. America - Maine to Ontario, Minnesota, Florida and Texas.",
7,Edibility Rating,(2 of 5),
8,Other Uses,(3 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(3 of 5),
11,Care (info),"Well drained soil,Moist Soil,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/QuercusVelutina.jpg, https://pfaf.org/../Admin/PlantImages/QuercusVelutina2.jpg",
13,Summary,,
14,Physical Characteristics,"Quercus velutina is a deciduous Tree growing to 30 m (98ft) by 25 m (82ft) at a medium rate.  It is frost tender.  It is in flower from April to May, and the seeds ripen in October. The species is monoecious (individual flowers are either male or female, but both sexes can be found on the same plant) and is pollinated by Wind. Suitable for: medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers dry or  moist soil. The plant can tolerates strong winds but not maritime exposure.",
15,Synonyms,Q. tinctoria.,
16,Plant Habitats,Woodland Garden Canopy;,
17,Edible Parts,"Seed: includes nuts, cereals, peas and beans.",
18,Edible Uses,Coffee: the various substitutes that can be used instead of coffee.,
19,Edible Uses Description,"Seed - cooked[105, 159, 161, 257]. The seed is up to 25mm long and wide[227]. It can be dried, ground into a powder and used as a thickening in stews etc or mixed with cereals for making bread. The seed contains bitter tannins, these can be leached out by thoroughly washing the seed in running water though many minerals will also be lost. Either the whole seed can be used or the seed can be dried and ground it into a powder. It can take several days or even weeks to properly leach whole seeds, one method was to wrap them in a cloth bag and place them in a stream. Leaching the powder is quicker. A simple taste test can tell when the tannin has been leached. The traditional method of preparing the seed was to bury it in boggy ground overwinter. The germinating seed was dug up in the spring when it would have lost most of its astringency. The roasted seed is a coffee substitute.",
20,Medicinal Uses,"Antiaphonic: Restores the voice.,Astringent: Produces contraction in living tissue, reducing the flow of secretions and discharges of blood, mucus, diarrhoea etc.,Disinfectant: Used for cleaning wounds.,Dysentery: Used in treating dysentery - an infection of the intestines that causes diarrhoea containing blood or mucus.,Emetic: Induces vomiting.,Febrifuge: Reduces fevers.,Ophthalmic: Treats eye complaints.,Salve: Soothes and heals damaged skin.,Tonic: Improves general health. Slower acting than a stimulant, it brings steady improvement.",
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Antiaphonic  Astringent  Disinfectant  Dysentery  Emetic  Febrifuge  Ophthalmic  Salve  TonicThe inner bark contains quercitannic acid and is used medicinally, mainly as a mild astringent[227]. It is inferior to the bark of white oaks because it contains large amounts of tannin[227]. The bark is astringent, disinfectant, emetic, febrifuge and tonic[257]. It is used in the treatment of chronic dysentery, intermittent fevers, indigestion, asthma and lost voice[257]. An infusion has been used as a gargle for sore throats, hoarseness colds etc[257]. The bark can be chewed as a treatment for mouth sores[257]. An infusion of the bark has been used as a wash for sore and chapped skin[257]. A decoction of the crushed bark has been used as a wash for sore eyes[257]. Any galls produced on the tree are strongly astringent and can be used in the treatment of haemorrhages, chronic diarrhoea, dysentery etc[4].",
22,Other Uses,"Disinfectant: Plants used for disinfecting.,Dye: Plants that provide dyes.,Fuel: Usually wood, plant materials that have been mentioned as being a good fuel.,Repellent: Plants that are said to deter but not necessarily kill various mammals, birds, insects etc.,Tannin: An astringent substance obtaied from plants, it is used medicinally, as a dye and mordant, stabilizer in pesticide etc.,Wood: A list of the trees and shrubs that are noted for having useful wood.",
23,Other Uses Description,"A mulch of the leaves repels slugs, grubs etc, though fresh leaves should not be used as these can inhibit plant growth[20]. Oak galls are excrescences that are sometimes produced in great numbers on the tree and are caused by the activity of the larvae of different insects. The insects live inside these galls, obtaining their nutrient therein. When the insect pupates and leaves, the gall can be used as a rich source of tannin, that can also be used as a dyestuff[4]. The bark is a source of tannin[46, 82, 171]. A yellow dye is obtained from this tree[229]. The bark is a rich source[11, 46, 82, 171] whilst the seed can also be used[1]. The dye is reddish-yellow according to one report and does not need a mordant[257].  - heavy, hard, strong, coarse grained. It weighs 43lb per cubic foot[227]. Of little value except as a fuel[82, 171]. Commercially important according to another report[229]. The wood is used for rough lumber, cross-ties etc[227].",
24,Cultivation Details,,
