,Attributes,Description,age
0,Latin Name,Strychnos potatorum,
1,Common Name,Clearing Nut,
2,Family,Loganiaceae,
3,USDA hardiness,10-12,
4,Known Hazards,The pounded fruits are used as fish poison[299 ]. The crushed bark is used as a fish poison[299 ].,
5,Habitats,"In gallery forest, in Brachystegia woodland, semi evergreen bushland, often on river banks, on banks of dry riverbeds, or on termitaries from sea level to elevations of 1,600 metres[308 ].",
6,Range,"E. Asia - India, Myanmar. Tropical Africa - DR Congo to Tanzania, south to northern S. Africa.",
7,Edibility Rating,(2 of 5),
8,Other Uses,(4 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(2 of 5),
11,Care (info),"Tender,Well drained soil,Moist Soil,Full shade,Semi-shade",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Strychnos_potatorum_Roxburgh.JPEG, https://pfaf.org/../Admin/PlantImages/Strychnos_potatorum_Wight.JPEG",
13,Summary,"Strychnos potatorum or Clearing Nut Tree is a deciduous tree reaching a height of up to 12 m upon maturity. It is well-branched, with bole growing up to 100 cm in diameter. It is highly tolerant to drought when fully grown. The bark is pale gray. The leaves are glossy, green, oval and thin. The flowers are white to yellow green and occur in clusters. The fruits are round, smooth, and softly fleshy. Crushed fruits and bark are both used as fish poison. Young fruits are occasionally consumed as food. Medicinally, the leaves are used in the treatment of epilepsy and eye pain. The roots are aphrodisiac and used against cold and venereal diseases. Root and leaf decoction is used for coughs. The seeds have a wide range of medicinal treatment against liver and kidney problems, stomach problems, gonorrhea, leucorrhea, bronchitis, chronic diarrhea, diabetes, and many others. The wood is not suitable for carving but is ideal for carts, shafts, agricultural implements, tool handles, etc.",
14,Physical Characteristics,"Strychnos potatorum is a deciduous Tree growing to 12 m (39ft) by 12 m (39ft) at a slow rate. See above for USDA hardiness. It is hardy to UK zone 10.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in full shade (deep woodland) or  semi-shade (light woodland). It prefers dry or  moist soil and can tolerate drought.",
15,Synonyms,Strychnos stuhlmannii Gilg,
16,Plant Habitats,,
17,Edible Parts,Fruit: ,
