,Attributes,Description
0,Latin Name,Acinos alpinus
1,Common Name,Alpine Calamint
2,Family,Lamiaceae or Labiatae
3,USDA hardiness,4-8
4,Known Hazards,None known
5,Habitats,"Dry sunny habitats in mountains and rocky places[50, 148]."
6,Range,C. and S. Europe
7,Edibility Rating,(1 of 5)
8,Other Uses,(0 of 5)
9,Weed Potential,No
10,Medicinal Rating,(1 of 5)
11,Care (info),"Fully Hardy,Well drained soil,Moist Soil,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/AcinosAlpinus.jpg, https://pfaf.org/../Admin/PlantImages/AcinosAlpinus2.jpg"
13,Summary,
14,Physical Characteristics,"Acinos alpinus is a PERENNIAL growing to 0.5 m (1ft 8in).  See above for USDA hardiness. It is hardy to UK zone 5. The species is hermaphrodite (has both male and female organs).  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It cannot grow in the shade. It prefers dry or  moist soil and can tolerate drought."
15,Synonyms,Calamintha alpinus. Satureia orontia.
16,Plant Habitats,Cultivated Beds;
17,Edible Parts,
18,Edible Uses,"Condiment: the various plants that are used as flavourings, either as herbs, spices or condiments.,Tea: the various herb teas that can be used in place of tea, plus the genuine article."
19,Edible Uses Description,eaThe leaves are used as a flavouring in cooked dishes[183] and also as a tea substitute[148].
20,Medicinal Uses,"Diaphoretic: Induces perspiration.,Febrifuge: Reduces fevers."
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Diaphoretic  FebrifugeDiaphoretic, febrifuge[148]."
22,Other Uses,
23,Other Uses Description,None known
24,Cultivation Details,
25,Cultivation Details Description,"Succeeds in almost any well-drained soil, doing well in a hot dry soil[200]."
26,Plant Propagation,"Seed - sow early spring in a cold frame. If you have sufficient seed then you could try sowing in situ in April or May. Germination should take place within a month. When large enough to handle, prick the seedlings out into individual pots and plant them out in the summer. Division in spring. Basal cuttings in late spring."
27,Other Names,If available other names are mentioned here
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
29,Found In,Countries where the plant has been found are listed here if the information is available
30,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
