,Attributes,Description
0,Latin Name,Tragopogon dubius
1,Common Name,Yellow Salsify
2,Family,Asteraceae or Compositae
3,USDA hardiness,4-8
4,Known Hazards,None known
5,Habitats,"Fields in Turkey, 400 - 1840 metres[93]."
6,Range,Europe to W. Asia - Austria and N. France eastwards.
7,Edibility Rating,(3 of 5)
8,Other Uses,(0 of 5)
9,Weed Potential,Yes
10,Medicinal Rating,(0 of 5)
11,Care (info),"Fully Hardy,Moist Soil,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/TragopogonDubius.jpg, https://pfaf.org/../Admin/PlantImages/TragopogonDubius2.jpg"
13,Summary,
14,Physical Characteristics,"Tragopogon dubius is a ANNUAL/PERENNIAL growing to 1 m (3ft 3in).  See above for USDA hardiness. It is hardy to UK zone 5 and is not frost tender.  It is in flower in May. The species is hermaphrodite (has both male and female organs) and is pollinated by Insects.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils, prefers  well-drained soil and can grow in heavy clay soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It cannot grow in the shade. It prefers  moist soil."
15,Synonyms,T. major.
16,Plant Habitats,Cultivated Beds;
17,Edible Parts,"Leaves: ,Root: includes bulbs, corms, tubers, rhizomes etc."
18,Edible Uses,
19,Edible Uses Description,"Root - raw or cooked[105, 183]. Fleshy[177]. Young stems, when 5 - 10cm high, and the bases of the lower leaves - raw or cooked. Used as a potherb[183]."
20,Medicinal Uses,
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.None known
22,Other Uses,
23,Other Uses Description,None known
24,Cultivation Details,
25,Cultivation Details Description,"Succeeds in ordinary garden soils, including heavy clays[200]."
26,Plant Propagation,Seed - sow spring in situ. Make sure to water the seed in if the weather is dry.
27,Other Names,If available other names are mentioned here
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
29,Found In,Countries where the plant has been found are listed here if the information is available
30,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
