,Attributes,Description
0,Latin Name,Artemisia lactiflora
1,Common Name,White Mugwort
2,Family,Asteraceae or Compositae
3,USDA hardiness,4-8
4,Known Hazards,The plant might be poisonous in large doses[21]. Skin contact can cause dermatitis in some people[222].
5,Habitats,"Forest margins, shrublands, canyons, slopes, roadsides, river banks and thickets from low elevations to 3000 metres[266]."
6,Range,E. Asia - China.
7,Edibility Rating,(0 of 5)
8,Other Uses,(0 of 5)
9,Weed Potential,No
10,Medicinal Rating,(2 of 5)
11,Care (info),"Fully Hardy,Moist Soil,Semi-shade,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/ArtemisiaLactiflora.jpg, https://pfaf.org/../Admin/PlantImages/noplantimage2.JPG"
13,Summary,"Bloom Color: White.Main Bloom Time: Early fall, Late summer. Form: Upright or erect."
14,Physical Characteristics,"Artemisia lactiflora is a PERENNIAL growing to 1.5 m (5ft) by 0.5 m (1ft 8in) at a slow rate. See above for USDA hardiness. It is hardy to UK zone 4.  It is in flower from August to October, and the seeds ripen from September to October. The species is hermaphrodite (has both male and female organs) and is pollinated by Wind.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil."
15,Synonyms,
16,Plant Habitats,Cultivated Beds;
17,Edible Uses Description,None known
18,Medicinal Uses,"Emmenagogue: Promotes or increases the menstrual flow. In early stages of pregnancy it can induce an abortion.,Tonic: Improves general health. Slower acting than a stimulant, it brings steady improvement."
19,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Emmenagogue  TonicWhite mugwort is a bitter aromatic tonic herb. The leaves and flowering stems are used internally in traditional Chinese medicine to treat menstrual and liver disorders[238].
20,Other Uses,
21,Other Uses Description,None known
22,Cultivation Details,
23,Cultivation Details Description,"Landscape Uses:Border, Container, Seashore, Woodland garden. Easily grown in a well-drained circumneutral or slightly acid loamy soil, preferring a sunny position and a moisture-retentive soil[200]. Plants are tolerant of light shade[200]. Plants are longer lived, more hardy and more aromatic when they are grown in a poor dry soil[245]. There are some named varieties selected for their ornamental value[200]. Members of this genus are rarely if ever troubled by browsing deer[233]. Special Features:Suitable for dried flowers."
24,Plant Propagation,"Seed - surface sow from late winter to early summer in a greenhouse, making sure that the compost does not dry out[200]. When large enough to handle, prick the seedlings out into individual pots and grow them on in the greenhouse for their first winter. Plant out in late spring or early summer. Division in spring or autumn. Basal cuttings in late spring. Harvest the young shoots when about10 - 15cm long, pot up in a lightly shaded position in a greenhouse or cold frame and plant them out when well rooted. Very easy."
25,Other Names,If available other names are mentioned here
26,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
27,Found In,Countries where the plant has been found are listed here if the information is available
28,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
