,Attributes,Description,age
0,Latin Name,Cardamine hirsuta,
1,Common Name,Hairy Bittercress,
2,Family,Brassicaceae or Cruciferae,
3,USDA hardiness,4-8,
4,Known Hazards,None known,
5,Habitats,"Open and cultivated ground, rocks, scree, walls etc[17].",
6,Range,"Throughout most of the northern Hemisphere, including Britain.",
7,Edibility Rating,(3 of 5),
8,Other Uses,(1 of 5),
9,Weed Potential,Yes,
10,Medicinal Rating,(0 of 5),
11,Care (info),"Fully Hardy,Moist Soil,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/CardamineHirsuta.jpg, https://pfaf.org/../Admin/PlantImages/CardamineHirsuta2.jpg",
13,Summary,,
14,Physical Characteristics,"Cardamine hirsuta is a ANNUAL growing to 0.3 m (1ft).  See above for USDA hardiness. It is hardy to UK zone 5 and is not frost tender.  It is in flower from April to August, and the seeds ripen from May to September. The species is hermaphrodite (has both male and female organs). The plant is self-fertile.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and can grow in nutritionally poor soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil.",
15,Synonyms,Arabis heterophylla G.Forst. ex DC. Cardamine angulata Regel [Illegitimate]. Cardamine borbonica Boj,
16,Plant Habitats,Cultivated Beds; East Wall. In. South Wall. In. West Wall. In.,
17,Edible Parts,"Flowers: ,Leaves: ",
18,Edible Uses,,
19,Edible Uses Description,"Leaves and flowers - raw or cooked[2, 5, 52, 53, 105]. A hot cress-like flavour, they are mainly used as a garnish or flavouring in salads etc[132] but are also sometimes used as a potherb[183]. The plant germinates most freely in the autumn and so leaves are usually available all winter[244].",
20,Medicinal Uses,,
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.None known,
22,Other Uses,,
23,Other Uses Description,"The tiny flowers are attractive to a few early butterflies, including (in the United States) spring azure (Celastrina ladon) and falcate orange-tip (Anthocharis midea).",
24,Cultivation Details,,
25,Cultivation Details Description,"Prefers a moist humus rich soil in shade or semi-shade[200] but it succeeds in most soils and positions[1]. A common garden weed, it can be in flower all year round if the weather is mild. It will usually self-sow very freely in cultivated soil and is found especially in pot-grown plants[K].",
26,Plant Propagation,"Seed - sow spring or autumn in situ. This species needs very little encouragement and is quite capable of sowing itself, often too freely.",
27,Other Names,If available other names are mentioned here,
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
29,Found In,Countries where the plant has been found are listed here if the information is available,
30,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
