,Attributes,Description
0,Latin Name,Calamus radiatus
1,Common Name,Rotan Rays. Radial Leaf Rotan
2,Family,Arecaceae
3,USDA hardiness,11-12
4,Known Hazards,None known
5,Habitats,"Damp lowland forests at elevations below 300 metres[ 454 , 464 ]."
6,Range,E. Asia - Sri Lanka.
7,Edibility Rating,(0 of 5)
8,Other Uses,(4 of 5)
9,Weed Potential,No
10,Medicinal Rating,(0 of 5)
11,Care (info),"Tender,Moist Soil,Semi-shade,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/noplantimage1.JPG, https://pfaf.org/../Admin/PlantImages/noplantimage2.JPG"
13,Summary,"The stems of Calamus radiatus are used as material in making baskets, bottoms of chairs, and in tying. Thin strips that are elastic and pliable are made from the stems which can be used as very strong ropes for towing, or for making the frames for hats. Common Names: Rattan"
14,Physical Characteristics,"Calamus radiatus is an evergreen Climber growing to 50 m (164ft) by 4 m (13ft) at a fast rate. See above for USDA hardiness. It is hardy to UK zone 10 and is frost tender.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil."
15,Synonyms,Palmijuncus radiatus (Thwaites) Kuntze
16,Plant Habitats,
17,Edible Uses Description,None known
18,Medicinal Uses,
19,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.None known
20,Other Uses,"Basketry: Plant used in making baskets and other items such as chairs. Includes plants that are only used as an ornamental addition.,Furniture: A few miscellaneous uses that do not fit easily into other headings.,String: Plants that can be used for string or can be easily made into a string. See also Fibre. Plants for ropes may be included.,Wood: A list of the trees and shrubs that are noted for having useful wood."
21,Other Uses Description,"Other uses rating: High (4/5). Other Uses The stems are used in basketry, as a tying material etc[ 454 ]. Although they can be many metres long, they only attain the thickness of a pencil[ 454 ]. In addition to their use in basket making, the stems are used for making the bottoms of chairs, for which purpose they are first split into long thin strips to render them elastic and pliable[ 454 ]. When twisted, they can be used as very strong ropes for towing purposes[ 454 ]. Finally, the thin strips cut from this cane are used for making the frames for hats used by some of the working classes in Sri Lanka[ 454 ]."
22,Cultivation Details,
23,Cultivation Details Description,"Most species in this genus are more or less vigorous climbing plants in rainforests. In general, they are likely to grow best with their roots in the shade but with their stems able to grow up to the light. They are also likely to grow best in a humus-rich soil[ K ]. A dioecious species, both male and female forms need to be grown if fruit and seed are required."
24,Plant Propagation,Seed
25,Other Names,If available other names are mentioned here
26,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
27,Found In,Countries where the plant has been found are listed here if the information is available
28,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
