,Attributes,Description,age
0,Latin Name,Typha orientalis,
1,Common Name,Broadleaf Cumbungi,
2,Family,Typhaceae,
3,USDA hardiness,Coming soon,
4,Known Hazards,None known,
5,Habitats,"Ponds and riversides in lowland areas all over Japan[58]. In lakes, ponds, channels, swamps and slowly-moving rivers in northern China[266]",
6,Range,"E. Asia - China, Japan to Australia.",
7,Edibility Rating,(4 of 5),
8,Other Uses,(2 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(3 of 5),
11,Care (info),"Wet Soil,Water Plants,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/TyphaOrientalis.jpg, https://pfaf.org/../Admin/PlantImages/TyphaOrientalis2.jpg",
13,Summary,,
14,Physical Characteristics,"Typha orientalis is a PERENNIAL growing to 3 m (9ft 10in) at a fast rate. It is in flower from May to August, and the seeds ripen from June to September. The species is monoecious (individual flowers are either male or female, but both sexes can be found on the same plant) and is pollinated by Wind.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It cannot grow in the shade. It prefers  wet soil and can grow in water.",
15,Synonyms,T. japonica.,
16,Plant Habitats,Pond; Bog Garden;,
17,Edible Parts,"Flowers: ,Leaves: ,Root: includes bulbs, corms, tubers, rhizomes etc.,Seed: includes nuts, cereals, peas and beans.,Shoots: ,Stem: this often intergrades into leaves.",
18,Edible Uses,Pollen: ,
19,Edible Uses Description,"- raw or cooked[105, 153]. They are usually peeled before use[173]. The roots can be boiled and eaten like potatoes or macerated and then boiled to yield a sweet syrup. They can also be dried, ground into a powder and then used as a thickener in soups etc or added to cereal flours. Rich in protein, this flour is used to make biscuits, bread, cakes etc. The root contains a lot of fibre[193]. One way to remove this fibre is to peel lengths of the root that are about 20 - 25cm long, place them by a fire for a short while to dry and then twist and loosen the fibres when the starch of the root can be shaken out[193]. Young shoots in spring - raw or cooked[105, 173, 178, 193]. An asparagus substitute. Base of mature stem - raw or cooked. It is best to remove the outer part of the stem. Young flowering stem - raw, cooked or made into a soup[105]. Tastes like sweet corn. Seed - cooked. The seed is rather small and fiddly to utilize, but has a pleasant nutty taste when roasted. An edible oil is obtained from the seed. Due to the small size of the seed this is probably not a very worthwhile crop[K]. Pollen - raw or cooked[153, 173]. A protein rich additive to flour used in making bread, porridge etc[183]. It can also be eaten with the young flowers, which makes it considerably easier to utilize. The pollen can be harvested by placing the flowering stem over a wide but shallow container and then gently tapping the stem and brushing the pollen off with a fine brush[9]. This will help to pollinate the plant and thereby ensure that both pollen and seeds can be harvested[K]. Flowering stem - cooked. Tastes like sweet corn.",
20,Medicinal Uses,"Anticoagulant: Removes blood clots.,Astringent: Produces contraction in living tissue, reducing the flow of secretions and discharges of blood, mucus, diarrhoea etc.,Diuretic: Acts on the kidneys, promoting the flow of urine.,Emmenagogue: Promotes or increases the menstrual flow. In early stages of pregnancy it can induce an abortion.,Galactogogue: Promotes the flow of milk in a nursing mother.,Haemostatic: Controls internal bleeding.,Miscellany: Various medicinal actions that need more clarification.,Tonic: Improves general health. Slower acting than a stimulant, it brings steady improvement.",
