,Attributes,Description,age
0,Latin Name,Lindera umbellata,
1,Common Name,,
2,Family,Lauraceae,
3,USDA hardiness,6-9,
4,Known Hazards,None known,
5,Habitats,Scrub at up to 3000 metres in W. China[184].,
6,Range,"E. Asia - China, Japan.",
7,Edibility Rating,(1 of 5),
8,Other Uses,(2 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(0 of 5),
11,Care (info),"Fully Hardy,Moist Soil,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/LinderaUmbellata.jpg, https://pfaf.org/../Admin/PlantImages/LinderaUmbellata2.jpg",
13,Summary,,
14,Physical Characteristics,"Lindera umbellata is a deciduous Shrub growing to 3 m (9ft 10in).  See above for USDA hardiness. It is hardy to UK zone 7.  It is in flower from April to May. The species is dioecious (individual flowers are either male or female, but only one sex is to be found on any one plant so both male and female plants must be grown if seed is required). . The plant is not self-fertile.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid soils and  can grow in very acid soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil.",
15,Synonyms,L. hypoglauca. L. membranacea. Benzoin umbellatum.,
16,Plant Habitats,Woodland Garden Sunny Edge;,
17,Edible Parts,,
18,Edible Uses,"Oil: Oil,Condiment: the various plants that are used as flavourings, either as herbs, spices or condiments.,Oil: ",
19,Edible Uses Description,"he decoction is poured over rice or millet and eaten[105, 177]. We have no more details.",
20,Medicinal Uses,,
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.None known,
22,Other Uses,"Oil: Vegetable oils have many uses, as lubricants, lighting, soap and paint making, waterproofing etc. This does not include the edible oils unless they are also mentioned as having other uses.",
23,Other Uses Description,An oil obtained from the seed is used for lighting[61].,
24,Cultivation Details,,
25,Cultivation Details Description,"Requires a lime-free rather moist soil[200]. Prefers partial shade or dappled sunlight in a fertile moisture-retentive soil enriched with leafmould[200]. Succeeds in full sun or semi-shade[182, 184]. Hardy to about -15°c[184]. Plants can be pruned right back to the base if required, though any drastic pruning is best spread over several seasons[200]. Plants in this genus are notably resistant to honey fungus[200]. Dioecious, male and female plants must be grown if seed is required.",
26,Plant Propagation,"Seed - best sown as soon as it is ripe in the autumn in a greenhouse. The seed has a short viability and should not be allowed to dry out[200]. Prick out the seedlings into individual pots when they are large enough to handle and grow them on in the greenhouse for their first winter. Plant them out into their permanent positions in early summer. Cuttings of half-ripe wood, July in a frame[200]. Layering.",
27,Other Names,If available other names are mentioned here,
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
29,Found In,Countries where the plant has been found are listed here if the information is available,
30,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
