,Attributes,Description,age
0,Latin Name,Asperula tinctoria,
1,Common Name,Dyer's Woodruff,
2,Family,Rubiaceae,
3,USDA hardiness,4-8,
4,Known Hazards,None known,
5,Habitats,Dry pastures[100]. Meadows and rocky places[244].,
6,Range,Northern and Central Europe.,
7,Edibility Rating,(0 of 5),
8,Other Uses,(1 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(0 of 5),
11,Care (info),"Fully Hardy,Well drained soil,Moist Soil,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/AsperulaTinctoria.jpg, https://pfaf.org/../Admin/PlantImages/AsperulaTinctoria2.jpg",
13,Summary,,
14,Physical Characteristics,"Asperula tinctoria is a PERENNIAL growing to 0.3 m (1ft).  See above for USDA hardiness. It is hardy to UK zone 4.  It is in flower in June. The species is hermaphrodite (has both male and female organs).  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers dry or  moist soil.",
15,Synonyms,Galium triandrum.,
16,Plant Habitats,Meadow; Cultivated Beds;,
17,Edible Uses Description,None known,
18,Medicinal Uses,,
19,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.None known,
20,Other Uses,Dye: Plants that provide dyes.,
21,Other Uses Description,"A red dye is obtained from the roots[46, 61, 100].",
22,Cultivation Details,,
23,Cultivation Details Description,"Succeeds in almost any soil, including dry ones[1]. Prefers a well-drained moisture retentive soil in sun or semi-shade[200].",
24,Plant Propagation,"Seed - sow spring to early summer in a light position in a cold frame[134]. 2 weeks pre-chilling improves the germination rate[134]. The seed usually germinates in 1 month at 10°c[134]. When they are large enough to handle, prick the seedlings out into individual pots and plant them out in the summer. Division in spring or early summer[200]. Basal cuttings of soft young shoots in early summer[200].",
25,Other Names,If available other names are mentioned here,
26,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
27,Found In,Countries where the plant has been found are listed here if the information is available,
28,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
