,Attributes,Description
0,Latin Name,Cuscuta europaea
1,Common Name,Greater dodder
2,Family,
3,USDA hardiness,Coming soon
4,Known Hazards,None known
5,Habitats,"Open grassy localities, streamsides and hilly areas at elevations of 800 - 3,100 metres in China[266]."
6,Range,Europe to North Africa and eastern Asia.
7,Edibility Rating,(0 of 5)
8,Other Uses,(0 of 5)
9,Weed Potential,Yes
10,Medicinal Rating,(2 of 5)
11,Care (info),"Moist Soil,Semi-shade,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/CuscutaEuropaea.gif, https://pfaf.org/../Admin/PlantImages/CuscutaEuropaea2.gif"
13,Summary,
14,Physical Characteristics,"Cuscuta europaea is a ANNUAL.  It is in flower from August to September. The species is hermaphrodite (has both male and female organs).  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil."
15,Synonyms,
16,Plant Habitats,Cultivated Beds;
17,Edible Uses Description,None known
18,Medicinal Uses,
19,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.The entire plant is used in Tibetan medicine, where it is considered to have a bitter, acrid and sweet taste with a heating potency[241]. It is aphrodisiac, renal and a hepatic tonic, being used to increase semen, to treat pain in the wrist and limbs, vaginal/seminal discharge, polyuria, tinnitus and blurred vision[241]."
20,Other Uses,
21,Other Uses Description,None known
22,Cultivation Details,
23,Cultivation Details Description,"241 This is a parasitic species that is devoid of leaves, roots or chlorophyll and so is totally dependant upon its host[238]. A climbing plant, it must be grown close to a host plant around which it will twine itself and which it will penetrate with suckers in order to obtain nutriment[238, 245]. It Britain it is found most commonly growing on the roots of stinging nettles (Urtica dioica) and hops (Humulus lupulus)[17], whilst in China it is found mainly on plants in the families Composite, Leguminosae and Chenopodiaceae, though it can also be found on many other herbaceous plants[266]."
24,Plant Propagation,
25,Other Names,If available other names are mentioned here
26,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
27,Found In,Countries where the plant has been found are listed here if the information is available
28,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
