,Attributes,Description
0,Latin Name,Cuphea viscosissima
1,Common Name,"Tarweed, Blue waxweed"
2,Family,Lythraceae
3,USDA hardiness,6-9
4,Known Hazards,None known
5,Habitats,Not known
6,Range,N. America.
7,Edibility Rating,(2 of 5)
8,Other Uses,(0 of 5)
9,Weed Potential,No
10,Medicinal Rating,(0 of 5)
11,Care (info),"Fully Hardy,Moist Soil,Semi-shade,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/CupheaViscosissima.gif, https://pfaf.org/../Admin/PlantImages/CupheaViscosissima2.gif"
13,Summary,
14,Physical Characteristics,"Cuphea viscosissima is a ANNUAL growing to 0.5 m (1ft 8in).  See above for USDA hardiness. It is hardy to UK zone 7. The species is hermaphrodite (has both male and female organs).  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil."
15,Synonyms,
16,Plant Habitats,Cultivated Beds;
17,Edible Uses Description,The plant has potential as an oil seed crop (World Economic Plants)
18,Medicinal Uses,
19,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.None known
20,Other Uses,
21,Other Uses Description,None known
22,Cultivation Details,
23,Cultivation Details Description,Succeeds in any reasonably fertile soil in full sun or part shade[200].
24,Plant Propagation,"Seed - this can be sown in a greenhouse in early spring, putting the young plants out in late spring after the last expected frosts. Seed can also be sown outdoors in situ in mid to late spring."
25,Other Names,If available other names are mentioned here
26,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
27,Found In,Countries where the plant has been found are listed here if the information is available
28,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
