,Attributes,Description,age
0,Latin Name,Forestiera neomexicana,
1,Common Name,Wild Olive,
2,Family,Oleaceae,
3,USDA hardiness,5-9,
4,Known Hazards,None known,
5,Habitats,Dry slopes and ridges below 2000 metres[71].,
6,Range,"South-western N. America - Texas to New Mexico, west to California.",
7,Edibility Rating,(2 of 5),
8,Other Uses,(2 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(0 of 5),
11,Care (info),"Fully Hardy,Well drained soil,Moist Soil,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/ForestieraNeomexicana.gif, https://pfaf.org/../Admin/PlantImages/ForestieraNeomexicana2.gif",
13,Summary,,
14,Physical Characteristics,"Forestiera neomexicana is a deciduous Shrub growing to 3 m (9ft 10in).  See above for USDA hardiness. It is hardy to UK zone 6.  It is in flower from April to May, and the seeds ripen from July to September. The species is monoecious (individual flowers are either male or female, but both sexes can be found on the same plant).  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers dry or  moist soil.",
15,Synonyms,F. pubescens glabrifolia. Adelia neo-mexicana.,
16,Plant Habitats,Woodland Garden Sunny Edge; Dappled Shade;,
17,Edible Parts,Fruit: ,
18,Edible Uses,,
19,Edible Uses Description,"Fruit[105, 257]. Although only 4 - 8mm long[227], it has been suggested as a substitute for the true olive, Olea europaea[105, 177, 183].",
20,Medicinal Uses,Miscellany: Various medicinal actions that need more clarification.,
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.MiscellanyNone known,
22,Other Uses,Miscellany: A rag-bag of items that are difficult to categorise.,
23,Other Uses Description,Plants growing in the wild are used as indicators of underground water[257].,
24,Cultivation Details,,
25,Cultivation Details Description,"Succeeds in most soils[1, 11, 182]. Requires a sunny position and a well-drained soil[200]. Tolerates dry sites[200]. Flowers are produced in the axils of the previous years leaves[227]. Plants do not fruit well in Britain, probably due to a lack of sunshine[11].",
26,Plant Propagation,"Seed - best sown as soon as it is ripe in a cold frame[200]. When they are large enough to handle, prick the seedlings out into individual pots and grow them on in the greenhouse for at least their first winter. Plant them out into their permanent positions in late spring or early summer, after the last expected frosts. Cuttings of half-ripe wood, July/August in a frame[11, 200]. Easy. Cuttings of mature wood, November to February in a frame or sheltered outdoor bed.",
27,Other Names,If available other names are mentioned here,
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
29,Found In,Countries where the plant has been found are listed here if the information is available,
30,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
