,Attributes,Description
0,Latin Name,Solanum americanum
1,Common Name,"American Nightshade, American black nightshade"
2,Family,Solanaceae
3,USDA hardiness,Coming soon
4,Known Hazards,"Although no specific mention of the leaves being toxic has been seen for this species, it belongs to a genus where many if not all the members have poisonous leaves. The immature fruit is poisonous[173]."
5,Habitats,"Rocky or dry open woods, thickets, shores or openings, often on cultivated or waste ground[43]."
6,Range,S. America.
7,Edibility Rating,(1 of 5)
8,Other Uses,(0 of 5)
9,Weed Potential,Yes
10,Medicinal Rating,(0 of 5)
11,Care (info),"Moist Soil,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/SolanumAmericanum.jpg, https://pfaf.org/../Admin/PlantImages/SolanumAmericanum2.jpg"
13,Summary,
14,Physical Characteristics,"Solanum americanum is a ANNUAL growing to 1 m (3ft 3in). The species is hermaphrodite (has both male and female organs) and is pollinated by Insects.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It cannot grow in the shade. It prefers  moist soil."
15,Synonyms,Solanum caribaeum. Solanum fistulosum. Solanum hermannii
16,Plant Habitats,Cultivated Beds;
17,Edible Parts,"Fruit: ,Leaves: "
18,Edible Uses,
19,Edible Uses Description,"Young leaves - cooked. The leaves contain about 6990mg of beta carotene per 100g[173]. Caution is advised, see the notes above on toxicity. Fruit - cooked. It should be used only when fully ripe[173]. Caution is advised, see the notes above on toxicity."
20,Medicinal Uses,
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.None known
22,Other Uses,
23,Other Uses Description,None known
24,Cultivation Details,
25,Cultivation Details Description,"We have very little information on this species and do not know if it will succeed in Britain, though it should be possible to grow it as a spring-sown annual. The following notes are based on the general needs of the genus. Succeeds in most soils[1]."
26,Plant Propagation,"Seed - sow spring in a greenhouse. When they are large enough to handle, prick the seedlings out into individual pots and plant them out after the last expected frosts."
27,Other Names,If available other names are mentioned here
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
29,Found In,Countries where the plant has been found are listed here if the information is available
30,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
