,Attributes,Description,age
0,Latin Name,Tagetes patula,
1,Common Name,"French Marigold, Dwarf French Marigold",
2,Family,Asteraceae or Compositae,
3,USDA hardiness,2-11,
4,Known Hazards,None known,
5,Habitats,The pine-oak forest zone[181]. Naturalized in California where it grows on waste ground[71].,
6,Range,Southern N. America - Mexico.,
7,Edibility Rating,(2 of 5),
8,Other Uses,(4 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(2 of 5),
11,Care (info),"Fully Hardy,Well drained soil,Moist Soil,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/TagetesPatula.jpg, https://pfaf.org/../Admin/PlantImages/TagetesPatula2.jpg",
13,Summary,"Bloom Color: Orange, Yellow. Main Bloom Time: Early summer, Early fall, Late summer, Late spring, Mid summer. Form: Upright or erect.",
14,Physical Characteristics,"Tagetes patula is a ANNUAL growing to 0.5 m (1ft 8in) by 0.3 m (1ft) at a medium rate.  See above for USDA hardiness. It is hardy to UK zone 3 and is frost tender.  It is in flower from July to October, and the seeds ripen in September. The species is hermaphrodite (has both male and female organs) and is pollinated by Insects. It is noted for attracting wildlife.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils, prefers  well-drained soil and can grow in heavy clay soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It cannot grow in the shade. It prefers dry or  moist soil.",
15,Synonyms,,
16,Plant Habitats,Cultivated Beds;,
17,Edible Parts,,
18,Edible Uses,"Colouring: edible dyes,Condiment: the various plants that are used as flavourings, either as herbs, spices or condiments.,Drink: not including plant saps, tea or coffee substitutes.",
19,Edible Uses Description,"rinkThe flowers are used in refreshing drinks[177, 183]. The leaves are used as a food flavouring[183, 238]. No further details are given. The essential oil is used as a food flavouring, though it is inferior to the oil obtained from T. minuta[238]. The dried flowers are an adulterant of saffron(Crocus sativus), used for colouring foods yellow[183, 238].",
20,Medicinal Uses,"Aromatic: Having an agreeable odour and stimulant qualities.,Digestive: Aids digestion.,Diuretic: Acts on the kidneys, promoting the flow of urine.,Dysentery: Used in treating dysentery - an infection of the intestines that causes diarrhoea containing blood or mucus.,Sedative: Gently calms, reducing nervousness, distress and irritation.",
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Aromatic  Digestive  Diuretic  Dysentery  SedativeThe whole herb is aromatic, digestive, diuretic and sedative[238]. It is used internally in the treatment of indigestion, colic, severe constipation[238], coughs and dysentery[218]. Externally, it is used to treat sore eyes and rheumatism[238]. The leaves are harvested as required for immediate use during the growing season, whilst the flowering plant can be dried and stored for later use[238].",
22,Other Uses,"Companion: Companion planting is the careful placement of plants (especially vegetables and herbs) which have been shown to have beneficial effects on one another.,Dye: Plants that provide dyes.,Essential: Essential oils that are used in perfumery, medicines, paint solvents, insect repellents etc.,Insecticide: Kills insects.,Repellent: Plants that are said to deter but not necessarily kill various mammals, birds, insects etc.",
23,Other Uses Description,"Landscape Uses: Border, Container, Foundation, Massing, Seashore, Specimen. A very ornamental plant[1].  Special Features: North American native, Fragrant foliage, Naturalizing, Suitable for cut flowers, Suitable for dried flowers. Secretions from the roots of growing plants have an insecticidal effect on the soil, effective against nematodes and to some extent against keeled slugs[18, 20, 200, 218]. These secretions are produced about 3 - 4 months after sowing[200]. The whole plant is harvested when in flower and distilled for its essential oil[218, 238].The oil is used in perfumery, it is blended with sandalwood oil to produce 'attar genda' perfume[238]. About 35 kilos of oil can be extracted from 1 hectare of the plant (yielding 2,500 kilos of flowers and 25,000 kilos of herbage)[218]. The whole plant contains substances that are toxic to cockroaches[218]. The growing plant repels whitefly and can be grown near tomatoes to keep that crop free of the insect[18, 20]. A yellow dye is obtained from the flowers[169]. It is used to colour foods and textiles[238]. The flowers are sometimes used as an adulterant of saffron (obtained from Crocus sativus)[238]. Dynamic accumulator.",
24,Cultivation Details,,
25,Cultivation Details Description,"Requires a well-drained moderately fertile soil in a sunny position[200]. Grows well in heavy clay soils and in sandy soils[188]. A very ornamental plant[1], there are many named varieties[188]. A good butterfly plant[30]. Removing dead flowers before the seed is formed will extend the flowering season[188]. The bruised leaves emit a refreshing pungent smell[245]. Plants are prone to slugs, snails and botrytis[188]. The French marigold is often used as a companion plant, especially for growing amongst tomatoes and potatoes where it helps to repel pests[238]. See 'Other uses' below for more details.",
26,Plant Propagation,"Seed - sow March in a greenhouse. Only just cover the seed. Germination usually takes place within 2 weeks. When they are large enough to handle, prick the seedlings out into individual pots and plant them out after the last expected frosts.",
27,Other Names,If available other names are mentioned here,
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
29,Found In,Countries where the plant has been found are listed here if the information is available,
30,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
