,Attributes,Description
0,Latin Name,Hippophae rhamnoides turkestanica
1,Common Name,Sea Buckthorn
2,Family,Elaeagnaceae
3,USDA hardiness,4-8
4,Known Hazards,"Some reports suggest that the fruit is poisonous[13, 100], whilst it may be very acid it is most definitely not poisonous[65]. Avoid during pregnancy."
5,Habitats,Uper subalpine to lower alpine zones.
6,Range,E. Asia - Himalayas in the higher Tibetan plateau.
7,Edibility Rating,(5 of 5)
8,Other Uses,(5 of 5)
9,Weed Potential,No
10,Medicinal Rating,(5 of 5)
11,Care (info),"Fully Hardy,Well drained soil,Moist Soil,Wet Soil,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/noplantimage1.JPG, https://pfaf.org/../Admin/PlantImages/noplantimage2.JPG"
13,Summary,"Bloom Color: Yellow. Main Bloom Time: Early spring, Late spring, Mid spring. Form: Rounded, Spreading or horizontal."
14,Physical Characteristics,"Hippophae rhamnoides turkestanica is a deciduous Shrub growing to 6 m (19ft) by 2.5 m (8ft) at a medium rate.  See above for USDA hardiness. It is hardy to UK zone 3.  It is in flower in April, and the seeds ripen from September to October. The species is dioecious (individual flowers are either male or female, but only one sex is to be found on any one plant so both male and female plants must be grown if seed is required).  and is pollinated by Wind. The plant is not self-fertile. It can fix Nitrogen.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and can grow in nutritionally poor soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It cannot grow in the shade. It prefers dry moist or  wet soil and can tolerate drought. The plant can tolerate maritime exposure."
15,Synonyms,
16,Plant Habitats,Woodland Garden Sunny Edge; Bog Garden;
17,Edible Parts,Fruit: 
18,Edible Uses,
19,Edible Uses Description,"Fruit - raw or cooked. Very rich in vitamin C (120mg per 100g)[74] and vitamin A[183], but too acid when raw for most peoples tastes[11, 158]. Used for making fruit juice, it is high in vitamins and has an attractive aroma[141]. It is being increasingly used in making fruit juices, especially when mixed with other fruits, because of its reputed health benefits[214]. The fruits of some species and cultivars (not specified) contain up to 9.2% oil[214]. The fruit is very freely borne along the stems[K] and is about 6 - 8mm in diameter[200]. The fruit becomes less acid after a frost or if cooked[74]. The fruit is ripe from late September and usually hangs on the plants all winter if not eaten by the birds. It is best used before any frosts since the taste and quality of frosted berries quickly deteriorates[214]."
