,Attributes,Description,age
0,Latin Name,Zingiber officinale,
1,Common Name,"Ginger: Common,Cooking Stem, Canton",
2,Family,Zingiberaceae,
3,USDA hardiness,8-12,
4,Known Hazards,None known,
5,Habitats,Not known in a truly wild situation.,
6,Range,"Widely cultivated in Tropical areas, it probably originated in Tropical Asia.",
7,Edibility Rating,(4 of 5),
8,Other Uses,(2 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(5 of 5),
11,Care (info),"Half Hardy,Moist Soil,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Zingiber officinale1_Low_Resolution.JPEG, https://pfaf.org/../Admin/PlantImages/Zingiber officinale2_Low_Resolution.JPEG",
13,Summary,"Zingiber officinale or known for various common names such as Ginger, Common Ginger, Cooking Ginger, Canton, Stem Ginger, and Canton Ginger is a perennial herb with swollen underground stems or rhizome, usually about 1.5-2.5 cm thick. It grows about 30-100 cm in height. The leaves are long and narrow. The flower is a cone. Ginger root is used as a herbal remedy for a wide range of conditions such as nausea, vomiting, coughs, spasms, general pain, indigestion, colic, abdominal chills, colds, influenza, peripheral circulatory problems, spasmodic pain, rheumatism, lumbago, menstrual cramps, and sprains. The rhizome is used as food flavoring and in beverages. Dried root is about twice as pungent as the fresh root. Very young rhizomes are peeled and eaten raw in salads, pickled, or cooked in syrup and made into sweetmeats. The young, slightly spicy leaves and young shoots can be eaten as a potherb, or pureed and used in sauces and dips. The leaves can also be used to wrap food. Young inflorescences can be eaten raw. Essential oil from the root is used in flavoring essences.",
14,Physical Characteristics,"Zingiber officinale is a PERENNIAL growing to 1.5 m (5ft) by 1.5 m (5ft) at a fast rate. See above for USDA hardiness. It is hardy to UK zone 9.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil.",
15,Synonyms,Amomum angustifolium Salisb. Amomum zingiber L. Amomum zinziba Hill Zingiber aromaticum Noronha Zing,
16,Plant Habitats,,
17,Edible Parts,"Flowers: ,Leaves: ,Root: includes bulbs, corms, tubers, rhizomes etc.,Shoots: ",
18,Edible Uses,"Oil: Oil,Condiment: the various plants that are used as flavourings, either as herbs, spices or condiments.,Drink: not including plant saps, tea or coffee substitutes.,Oil: ,Tea: the various herb teas that can be used in place of tea, plus the genuine article.",
19,Edible Uses Description,"TeaThe rhizomes are widely used in many areas of the world as a flavouring, adding a hot, spicy flavour[301 ]. They are added to dishes such as cakes, curries, chutneys, stir-fry dishes, candies etc[301 ]. They are also commonly used in beverages, especially ginger beer[301 ]. The roots can be used fresh, where a small amount of the grated root is added to the dish, or the root can be dried and ground into a powder, when it will store well for later use. The dried root is about twice as pungent as the fresh root[238 ]. The very young rhizomes, known as stem ginger, are peeled and eaten raw in salads, pickled, or cooked in syrup and made into sweetmeats[301 ]. The young, slightly spicy leaves and young shoots can be eaten as a potherb, or pureed and used in sauces and dips[298 , 301 ]. The leaves can also be used to wrap food whilst it is cooked[301 ]. The young inflorescences can be eaten raw[301 ]. An essential oil obtained from the root is used in flavouring essences[418 ].",
20,Medicinal Uses,"Antibilious: Corrects the secretions of bile.,Antirheumatic: Treats rheumatism.,Antitussive: Prevents or relieves coughing.,Aromatic: Having an agreeable odour and stimulant qualities.,Diaphoretic: Induces perspiration.,Digestive: Aids digestion.,Expectorant: Clears phlegm from the chest by inducing coughing.,Stimulant: Excites or quickens activity of the physiological processes. Faster acting than a tonic but differing from a narcotic in that it does not give a false sense of well-being.",
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Antibilious  Antirheumatic  Antitussive  Aromatic  Diaphoretic  Digestive  Expectorant  StimulantGinger root is widely used in Eastern Herbal treatments - in Ayurveda it is known as the universal medicine and it is an ingredient of about half of all prescriptions in Ayurvedic and Chinese medicine[238 ]. The root is rich in volatile oils, gingerols and shogaols[238 ]. The shogaols are only produced when the root is dried, as a breakdown substance of the gingerols[238 ]. They are twice as pungent as the gingerols and so the dried root is normally used in different ways to the fresh root[238 ]. The root is a sweet, pungent, aromatic, warming herb that is expectorant; increases perspiration; improves digestion and liver function; controls nausea, vomiting and coughing; stimulates the circulation; relaxes spasms; and relieves pain[238 ]. The root is used internally in the treatment of all forms of nausea, including morning and motion sickness[238 ]. It is used to treat indigestion, colic, abdominal chills, colds, coughs, influenza and peripheral circulatory problems[238 ]. Externally, the root is used to treat spasmodic pain, rheumatism, lumbago, menstrual cramps and sprains[238 ].",
22,Other Uses,"Cosmetic: Used to improve the physical appearence of a person.,Essential: Essential oils that are used in perfumery, medicines, paint solvents, insect repellents etc.,Oil: Vegetable oils have many uses, as lubricants, lighting, soap and paint making, waterproofing etc. This does not include the edible oils unless they are also mentioned as having other uses.",
23,Other Uses Description,Other Uses An essential oil obtained from the root is used in perfumery[418 ].,
24,Cultivation Details,,
