,Attributes,Description,age
0,Latin Name,Lantana camara,
1,Common Name,"Wild Sage, Lantana Verbena",
2,Family,Verbenaceae,
3,USDA hardiness,8-12,
4,Known Hazards,"The leaves and seeds are toxic[310 ]. The unripe, green berries cause vomiting, diarrhoea, dilated pupils and laboured respiration if ingested[293 ]. The leaves may cause dermatitis[293 ]. (All parts of plant are poisonous if ingested )",
5,Habitats,"Mainly a weed of plantation crops and pastures, it is found in relatively open and disturbed, not too moist habitats from sea-level to elevations of 1,700 metres[310 ].",
6,Range,"Northern S. America - Venezuela and Colombia, through Central America to Mexico and the Caribbean.",
7,Edibility Rating,(2 of 5),
8,Other Uses,(3 of 5),
9,Weed Potential,Yes,
10,Medicinal Rating,(4 of 5),
11,Care (info),"Half Hardy,Well drained soil,Moist Soil,Wet Soil,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Lantana_camara_small.JPEG, https://pfaf.org/../Admin/PlantImages/Lantana_camara_Wendland.JPEG",
13,Summary,"A species of flowering plant native to American tropics, Lantana camara or otherwise known in various common names such as wild sage, red sage, big sage, white sage, tick berry, Lantana verbena, and shrub sage is an invasive, small, perennial shrub growing around 2m tall forming dense thickets. The flowers of L. camara are small and tubular, and arranged in clusters in terminal areas stems. Colors vary from yellow, red, white, pink, and orange. The leaves are broadly ovate, opposite, and simple, and exhibit strong odor the crushed. The leaves and seeds are toxic. Leaves are used to make tea. The berry-like drupe, dark purple or black fruits are eaten when fully ripe. Medicinally, the plant has antimicrobial, fungicidal, insecticidal, and nematocidal properties. Essential oil obtained from the plant is used for the treatment of skin itches, wounds, leprosy, and scabies. The root is used for influenza, cough, mumps, fever, malaria, toothache, headache, etc. The flowers are used for hemoptysis and pulmonary tuberculosis. Conditions like constipation, high blood pressure, dermatitis, eczema, measles, urethral inflammation, colds, and bronchitis among others can also be treated using plant parts of L. camara. Due to its extensive root system, the plant is also planted for soil erosion control and sometimes grown as a hedge.",
14,Physical Characteristics,"Lantana camara is an evergreen Shrub growing to 1.8 m (6ft) by 1.8 m (6ft) at a fast rate. See above for USDA hardiness. It is hardy to UK zone 9. The flowers are pollinated by Butterflies, Insects.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils, prefers  well-drained soil and can grow in nutritionally poor soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils and  can grow in very acid soils. It can grow in  semi-shade (light woodland) or no shade. It prefers dry moist or  wet soil.",
15,Synonyms,Camara vulgaris Benth. Lantana aculeata L. Lantana annua C.B.Clarke Lantana antillana Raf. Lantana a,
16,Plant Habitats,,
17,Edible Parts,"Fruit: ,Leaves: ",
18,Edible Uses,"Tea: the various herb teas that can be used in place of tea, plus the genuine article.",
19,Edible Uses Description,"The aromatic leaves are used to make a tea[407 ]. The ripe black fruits are eaten in handfuls, especially by children as a snack[398 ]. The sweet tasting drupaceous, fleshy, ovoid fruits are purple or black when fully ripe and about 5 mm long[360 ]. Some reports mention the toxicity of the unripe fruits[K ].",
