,Attributes,Description
0,Latin Name,Barringtonia edulis
1,Common Name,"Vutu kana, Cut nut"
2,Family,Lecythidaceae
3,USDA hardiness,10-12
4,Known Hazards,None known
5,Habitats,"Dense and open forests, woodland and grassland, at elevations up to 400 metres[490 , 658 ]. Humid sites."
6,Range,"Southwestern Pacific - Fiji, Vanuatu."
7,Edibility Rating,(4 of 5)
8,Other Uses,(2 of 5)
9,Weed Potential,No
10,Medicinal Rating,(2 of 5)
11,Care (info),"Tender,Moist Soil,Semi-shade,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Barringtonia_edulis_Plants.JPEG, https://pfaf.org/../Admin/PlantImages/Barringtonia_edulis2_Plants.JPEG"
13,Summary,
14,Physical Characteristics,"Barringtonia edulis is an evergreen Tree growing to 12 m (39ft) by 8 m (26ft) at a fast rate. See above for USDA hardiness. It is hardy to UK zone 10. The flowers are pollinated by Moths, Bats. It is noted for attracting wildlife.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils and can grow in saline soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil. The plant can tolerate maritime exposure."
15,Synonyms,Butonica edulis (Seem.) Miers Huttum edule (Seem.) Britten
16,Plant Habitats,
17,Edible Parts,"Fruit: ,Seed: includes nuts, cereals, peas and beans."
18,Edible Uses,"Tea: the various herb teas that can be used in place of tea, plus the genuine article."
19,Edible Uses Description,"Seed - raw or cooked[324 , 490 , 658 ]. A flavour like raw peanuts[324 ]. The seed kernel inside the hard shell can be 3cm by 1cm in size[658 ]. Fruit - raw or cooked[324 ]. Insipid[324 ]. Fruit of the Barringtonia edulis is a rare fruit. Suitable for snacks for children, a good source of energy."
20,Medicinal Uses,"Abortifacient: Causes an abortion.,Stomachic: Aids and improves the action of the stomach."
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Abortifacient  StomachicThe bark is used in the treatment of stomach ailments and gonorrhoea[339 ]. A strong tea made from the bark is claimed to induce abortion and definitive sterility[389 ].
22,Other Uses,"Fuel: Usually wood, plant materials that have been mentioned as being a good fuel.,Wood: A list of the trees and shrubs that are noted for having useful wood."
23,Other Uses Description,"The wood is light in weight. It is used for canoe paddles, casing, light construction[339 ]. The wood is used as a quick-burning firewood[339 ]. Attracts butterflies and hummingbirds"
24,Cultivation Details,"Management: Standard: Plants grow to their standard height. Harvest fruit, seeds, or other products. Non-Destructive management systems.,Regional Crop: These crops have been domesticated and cultivated regionally but have not been adopted elsewhere and are typically not traded globally, Examples in this broad category include perennial cottons and many nuts and staple fruits.,Staple Crop: Balanced carb: (0-15 percent protein, 0-15 percent oil, with at least one over 5 percent). The carbohydrates are from either starch or sugar. Annuals include maize, wheat, rice, and potato. Perennials include chestnuts, carob, perennial fruits, nuts, cereals, pseudocereals, woody pods, and acorns."
25,Cultivation Details Description,Management: Standard  Regional Crop  Staple Crop: Balanced carbSucceeds in full sun and in partial shade.
26,Plant Propagation,Seed - best sown as soon as it is ripe.
27,Other Names,If available other names are mentioned here
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
29,Found In,Countries where the plant has been found are listed here if the information is available
30,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
